objID,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
587745243083571450,132.78063182,11.77439856,17.41953,15.75329,15.12419,14.91012,14.83379
587744873716450077,132.7807596,11.93334324,22.49695,23.56702,22.19347,21.78822,21.01978
587745541047320818,132.78089368,11.6148582,14.82821,14.69207,13.26761,13.16348,13.16807
587745243083572451,132.78114159,11.81524713,24.06918,26.47023,24.83772,25.83628,20.66844
587745243083571595,132.78129275,11.88223442,15.38343,14.15737,13.72287,13.57698,13.58734
587745541047321362,132.78132568,11.69794273,22.65244,23.8996,23.85448,23.2618,22.59752
587744873716449630,132.78145204,12.00624023,20.16001,18.28578,17.60023,17.37983,17.2385
587745243083571606,132.78147756,11.86567911,16.66663,15.25222,14.67002,14.48929,14.47839
587745243083637849,132.83503106,11.84692208,25.52639,23.5249,21.53947,20.27544,19.64016
587745403608564717,132.83535007,11.58203763,23.89089,23.43456,22.14092,21.0431,20.38061
587745243083571534,132.8355955,11.76799986,14.66617,13.42343,15.51268,15.1316,12.89037
587745243083571551,132.83569017,11.77120192,14.19813,14.72998,15.18036,14.78222,12.75942
587745243083572428,132.83574467,11.79183205,26.06081,25.53746,22.94227,20.78152,19.64263
587745541047321881,132.83590244,11.59878135,25.33081,24.05972,22.81041,22.34677,21.86617
587744873716449981,132.83591105,12.02633605,22.81963,22.96997,21.91461,21.87397,22.03752
587745541047321918,132.83594756,11.67120671,24.14479,25.25393,24.58599,23.96565,21.14336
587745541047321886,132.83598593,11.63508431,23.97459,23.84583,22.9607,22.23341,22.15397
587745541047321050,132.83600591,11.66496502,23.96198,24.27663,22.04697,20.9146,20.46031
587745541047386188,132.83608053,11.75701434,18.38917,16.32034,15.45529,15.14472,14.95295
587745403608564281,132.83621023,11.59225961,21.73073,21.41413,21.55776,21.80418,21.73516
587745243083637471,132.83626119,11.80874162,22.31374,19.53085,18.009,17.1994,16.67463
587745243083636993,132.88570556,11.80668743,15.70249,14.45021,14.00019,13.8889,13.84462
587745541047386400,132.88570785,11.70143427,16.54375,14.914,14.32498,14.14577,14.05713
587745243083637040,132.88571447,11.84460268,13.46077,14.71369,15.77785,14.6878,12.3639
587745243083636991,132.88579816,11.81443644,12.38273,14.55684,11.47026,14.5009,13.01856
587745403608564564,132.88588081,11.57352612,22.87309,22.24183,20.91561,20.42515,20.25307
587745541047386381,132.88592675,11.76660146,22.43148,20.11859,18.67672,17.58637,16.96869
587745541047387158,132.88606264,11.71396511,23.97904,22.62033,21.69042,21.06731,20.60981
587745541047386867,132.88613182,11.73763468,23.29151,22.23131,20.78194,20.18119,19.66553
587745243083637043,132.88614274,11.84190845,18.07796,16.2044,15.47001,15.27108,15.09334
587745243083637032,132.88627869,11.83177456,24.41372,21.34383,19.79016,19.18352,18.73426
587745541047386858,132.8865001,11.70635157,24.32562,23.22078,21.60129,20.16584,19.46569
587745243083637892,132.8865681,11.88124928,25.12645,23.58336,22.55501,22.55074,21.81542
587745541047387050,132.88673288,11.71580767,22.49084,25.32802,25.49718,23.88031,22.75213
587745243083637149,132.88683113,11.89574195,17.10105,15.53208,14.93468,14.77186,14.6524
587745541047386545,132.93966901,11.70280787,18.54574,17.36563,16.95391,16.82512,16.77552
587745243083637565,132.93973244,11.95638999,22.09218,19.52157,18.20978,17.68915,17.37665
587745243083637809,132.93998784,11.9192776,24.7755,22.27761,20.823,19.57097,18.8402
587745243083637549,132.94028581,11.89844288,20.36387,17.69143,16.37516,15.88902,15.58368
587745541047387027,132.94045288,11.69361872,24.5482,22.65852,21.10805,20.12517,19.51895
587745243083637262,132.94055319,11.80960983,20.66749,20.85561,21.12719,21.33741,22.11741
587745243083637934,132.94056957,11.81748273,24.00114,22.94075,21.6372,21.60135,21.9909
587745541047386479,132.94077332,11.64586689,15.78579,14.63907,13.148,14.05076,14.00119
587745403608629981,132.94079762,11.61835018,24.92668,22.51639,21.29826,20.18008,19.53894
587744873716515460,132.94093777,12.05165652,24.5399,22.68623,21.43907,20.02566,19.21441
587744873716515504,132.99043062,11.97801571,25.60057,23.8338,22.02567,20.91293,20.15224
587745541047451728,132.99069463,11.76009911,25.13034,22.24879,20.81417,20.04707,19.57589
587745403608630441,132.99070798,11.59171447,25.35618,25.01088,23.8788,21.98327,21.96978
587745243083637430,132.99107066,11.80825044,24.18993,21.70486,20.11969,18.82916,18.10991
587745541047451727,132.99110225,11.76273467,17.74728,15.88863,15.15046,14.87129,14.69743
587745403608630303,132.99114796,11.6184695,24.74695,23.91566,22.66068,22.91371,22.14477
587745541047453192,132.99129901,11.79093795,25.37172,25.90561,24.46281,22.49467,21.20278
587745243083702856,132.99140611,11.94523887,25.31394,21.73769,20.18283,18.83145,18.0489
587745541047452207,132.9915429,11.7273574,21.24056,18.71065,17.27512,16.5559,16.17239
587745243083702691,132.99173697,11.84376817,23.39891,20.71345,19.22726,18.21836,17.63415
587745243083505857,132.63877631,11.81724691,16.03256,14.75345,14.26281,14.09682,14.0451
587744873716383793,132.6389864,11.98150188,18.04887,16.79704,16.31861,16.16837,16.08392
587744873716384329,132.6392752,11.9136158,24.86389,22.71517,26.13412,24.73411,21.41936
587745243083506404,132.63938683,11.71292322,22.94172,22.01288,21.30249,21.02264,20.55743
587744873716384229,132.63953461,11.87827303,25.66677,21.86649,20.54142,19.1713,18.43365
587744873716384369,132.6398218,12.00415864,22.1069,21.17814,20.72992,20.52413,20.61751
587745243083506054,132.63998859,11.8089658,22.31781,20.11466,19.10163,18.73934,18.54356
587745243083505841,132.64000325,11.76831971,23.56129,20.55545,19.08921,17.94504,17.30749
587745243083506612,132.64002555,11.72613519,23.9664,23.32613,22.04357,21.62128,20.72223
587745243083506655,132.64004185,11.87403126,24.3678,24.27978,22.78168,23.28068,22.44207
587745243083505914,132.6843582,11.72330066,19.03564,17.19848,16.43831,16.1008,15.95729
587745541047255625,132.68467058,11.56856515,24.16555,22.78724,21.34407,20.12745,19.4472
587745541047255624,132.6848964,11.56000617,23.50969,22.72329,21.27668,20.26906,19.66528
587745541047255994,132.68497492,11.57261625,24.15818,23.29034,22.76251,22.52204,21.78669
587744873716384205,132.6851423,12.03035885,23.27942,21.7573,20.23166,18.79155,18.03199
587744873716383861,132.68553295,11.99029521,15.84434,14.7027,14.30669,14.13184,14.09613
587745541047255270,132.68558525,11.6302927,24.59937,24.23016,22.30498,22.03913,22.22704
587745541047321644,132.68569847,11.68345512,24.32231,25.89715,22.77732,24.28912,23.13151
587745541047321680,132.73670182,11.64275762,24.80063,24.1845,22.34422,20.98179,20.09869
587745541047321149,132.73690226,11.73170697,20.65096,19.71865,19.40649,19.33599,19.30603
587745541047321690,132.73692546,11.67290675,24.30445,23.62533,22.78915,22.3347,22.32052
587745243083572329,132.73731845,11.88340132,24.87276,23.63135,21.81034,21.37804,20.5841
587745243083571868,132.73746656,11.89180503,23.1886,20.11691,18.57949,17.22234,16.51389
587745243083571946,132.73754465,11.85160198,24.56738,21.31277,19.75448,18.8879,18.3247
587744873716384004,132.73758269,11.98773191,14.54595,13.36388,12.94641,12.82823,12.82013
587744873716383971,132.73775381,11.94740563,16.78071,15.30783,14.76443,14.57556,14.50484
587745403608499455,132.73782248,11.56940483,23.08388,25.70042,25.37574,24.60847,21.11408
587745243083571943,132.73788875,11.84332687,23.56639,21.39024,19.94233,19.38216,19.01826
587745243083572192,132.79096463,11.79902169,22.80305,22.66302,22.74373,22.94254,23.3428
587745243083572185,132.79112822,11.77732293,24.00262,22.87922,21.97543,21.57219,21.21188
587745541047321572,132.7911479,11.71181847,23.76992,23.13535,22.26346,21.87023,22.14841
587744873716450100,132.7912352,12.05321961,24.4747,24.09562,21.8011,20.98417,20.3669
587745243083571468,132.79128722,11.77135304,16.19305,14.85399,14.3673,14.19273,14.14264
587745541047320874,132.79130192,11.62410437,20.23804,17.65,16.38544,15.88966,15.61907
587744873716450158,132.79134325,11.92623436,24.69675,23.58369,22.95463,21.30505,20.62567
587745243083572343,132.79160422,11.76731726,25.71606,22.98055,21.51049,20.05953,19.35138
587744873716449410,132.79175072,12.02728468,25.32913,23.14644,21.79419,20.3009,19.25876
587744873716449917,132.79179941,12.04559248,25.43582,23.00772,24.88499,24.78566,23.69845
587744873716449367,132.79210562,11.9909363,22.82753,20.91525,19.53198,18.13726,17.31886
587745243083571511,132.79216963,11.80938149,22.97745,21.66495,20.05249,18.90519,18.26234
587745243083571690,132.79224757,11.89048253,22.35163,19.7112,18.63982,18.26163,18.04658
587745403608564079,132.79230823,11.56330339,23.55377,21.69051,20.53192,20.07315,19.89928
587744873716449447,132.8395659,11.98464733,15.63429,14.3505,13.93399,13.81765,13.79692
587745541047387089,132.83960646,11.68743703,25.12382,25.36301,25.68661,24.24041,21.23252
587745541047321047,132.8398611,11.65234592,14.91674,15.22287,16.11115,15.67495,13.47311
587745243083636852,132.83995134,11.89083355,23.91251,20.06292,18.67103,18.00534,17.56107
587745243083638033,132.83999662,11.86529647,24.12997,25.98297,25.36888,24.54594,20.67436
587745243083637720,132.84004283,11.86918678,22.26148,21.52734,21.4259,21.34353,21.68332
587745243083636816,132.8400657,11.8173623,17.2019,15.61054,14.99464,14.80004,14.69364
587745541047321328,132.84010021,11.63236714,24.56221,22.47285,20.83245,19.95249,19.38016
587745243083637730,132.84016689,11.92710639,23.22259,21.83906,21.38543,21.07337,20.72593
587745541047386933,132.84016839,11.69349664,23.33186,21.67212,20.18072,19.11653,18.53012
587745541047387088,132.84058134,11.68752985,23.78743,23.24716,21.8155,20.94404,20.37053
587745243083636850,132.84062289,11.87717076,12.91966,14.53422,10.42764,10.35635,11.04256
587745243083636882,132.84062841,11.86167158,15.65043,14.34324,13.87366,13.74278,13.6398
587745541047386228,132.84068149,11.73472837,15.77229,14.44096,13.98484,13.8363,13.77364
587744873716450228,132.84069389,11.96255014,22.97355,24.4789,25.04251,25.50874,20.33745
587744873716449668,132.84081588,11.9800143,22.13038,19.52995,17.96368,16.85062,16.2298
587744873716449448,132.84090638,11.98693,20.68982,19.59131,19.21315,19.02772,18.81241
587745541047386224,132.84097497,11.72158137,16.08997,14.76023,15.32836,14.17281,14.12259
587745541047386338,132.8935877,11.63262568,14.63731,13.50652,13.05277,12.93969,14.43001
587744873716450045,132.89367434,11.9874172,25.07396,22.53048,21.0712,19.9802,19.2196
587745403608564577,132.89368713,11.56459306,23.62264,22.89674,23.4293,22.86523,22.44103
587745541047386423,132.89372408,11.73039489,16.24973,14.85912,15.48295,14.2575,14.20502
587745243083637768,132.89376819,11.93800741,23.58425,22.43868,21.94331,22.06855,21.68596
587745541047387156,132.89385591,11.67453859,24.21953,23.06396,24.3164,24.24559,22.99529
587745403608564576,132.89394428,11.56472953,23.55547,24.23522,22.06822,21.32902,20.50494
587745243083637000,132.89396995,11.81855311,18.10026,16.01713,15.1474,14.89464,14.73381
587745243083637661,132.8939776,11.83390421,25.92318,22.12473,20.459,19.20015,18.45736
587745541047386956,132.89406237,11.75727481,23.65206,21.76553,20.16546,19.17426,18.58606
587745243083638014,132.89425099,11.80694741,25.07256,24.66191,22.57873,21.65112,20.81722
587745541047387552,132.89436513,11.68516382,23.66024,25.18725,24.52469,24.026,21.27424
587745541047387171,132.8947172,11.74758119,23.40029,22.25506,21.91149,21.68704,21.55682
587745541047386850,132.89511102,11.6724501,21.0285,19.25718,18.55932,18.29071,18.15306
587745541047387402,132.94782651,11.69047959,24.37841,23.41155,22.02626,21.20503,20.54981
587745243083637546,132.94785196,11.86356468,25.30385,24.40718,22.53597,21.33017,20.58212
587745541047386971,132.9479633,11.73177897,23.13702,21.00484,19.51822,18.75332,18.28742
587745243083637825,132.94815377,11.96114603,23.78771,22.52555,21.25546,20.10997,19.3411
587745403608630489,132.94815931,11.61528937,25.11886,26.11851,26.27365,24.63373,21.07213
587745541047387399,132.94854005,11.67269873,24.66813,24.29361,22.45824,21.71743,21.41839
587744873716514938,132.94861092,12.03907819,18.65963,17.37569,16.95444,16.71717,16.64365
587745243083637543,132.94861135,11.84081465,25.69678,22.40133,21.24444,19.90693,19.24733
587745243083637573,132.94874067,11.94346601,21.61731,20.32586,19.82537,19.59499,19.51693
587745243083637538,132.94891193,11.81149057,22.41741,20.30308,18.98937,18.21596,17.77162
587744873716515449,132.94906702,11.99909463,24.66088,23.04512,25.98247,23.11887,22.77645
587745541047387070,132.94910736,11.74847255,22.50842,25.66298,24.91051,24.24498,22.99648
587745541047387034,132.99364712,11.68105795,24.87472,22.43885,20.98553,19.58323,18.90035
587745541047386752,132.99377713,11.6477884,23.55098,21.26282,19.88975,19.07727,18.65002
587745541047453178,132.99377999,11.69083428,23.71357,23.47013,23.30438,22.48733,22.8117
587745541047451731,132.99380247,11.78135854,13.89276,12.72526,12.27532,12.14377,12.10943
587745403608629758,132.99380277,11.55817303,23.60434,21.20996,19.82195,18.74591,18.26411
587744873716515368,132.99408529,12.02138514,25.52324,22.57021,21.12819,20.10115,19.59354
587745541047386751,132.99414862,11.6445998,18.95385,17.81715,17.47589,17.34334,17.3476
587745243083702379,132.99416382,11.87089539,17.32821,15.66856,15.0213,14.84255,14.7136
587745541047451733,132.99422131,11.77604165,22.97011,20.91327,19.55134,18.64037,18.12792
587745243083702421,132.99452584,11.90592778,22.5096,22.29852,20.65239,19.63955,19.09073
587744873716514992,132.99455651,12.0147422,25.08584,21.1037,19.63013,18.05965,17.24653
587745243083506577,132.61097131,11.72323455,23.34936,24.26983,22.62736,22.33334,21.71017
587744873716384050,132.61099802,11.91887942,20.36041,19.2678,18.96615,18.82998,18.85312
587745541047255609,132.61133015,11.67745156,24.22372,22.04493,20.59035,19.10796,18.27419
587745243083506757,132.6113506,11.82560335,23.76123,24.89665,24.19491,22.15618,21.97424
587744873716318848,132.61137564,11.89731724,25.816,23.62012,22.26563,21.69856,21.65335
587745541047255140,132.61173592,11.56179912,20.06512,17.47314,16.07817,15.25696,14.84109
587745243083505777,132.61173674,11.72523798,18.64193,17.52184,17.15411,17.01749,17.00066
587745541047255141,132.61176615,11.56301858,23.75126,21.55597,20.74848,20.28664,20.11429
587745243083505756,132.61176999,11.7157725,15.84739,14.71398,14.39134,14.27927,14.28124
587744873716384287,132.61192546,11.8962353,24.65524,22.39212,20.9552,19.53233,19.01685
587744873716384187,132.61193792,11.97913615,22.77468,20.63447,19.1629,18.15842,17.66198
587745541047255639,132.61210333,11.56679272,23.4499,22.92717,21.5794,20.19406,19.33556
587745243083506648,132.65757261,11.78592514,23.89587,24.27371,22.5597,21.99494,20.97578
587744873716384637,132.65757503,12.03312253,25.06613,26.34538,25.35184,25.68146,20.27233
587745243083505859,132.65767823,11.75984818,19.53783,17.25183,16.25831,15.90685,15.73499
587744873716384093,132.65790337,11.92641767,23.92612,20.53129,19.08499,18.10485,17.54501
587745243083506052,132.65833352,11.73030651,21.95425,19.87909,18.48275,17.89666,17.52457
587745541047255556,132.65839416,11.63105363,24.86286,21.32856,19.82378,18.67486,18.08428
587744873716383789,132.65841444,11.91129413,16.51783,15.04612,14.51126,14.36788,14.30985
587745541047255557,132.65842537,11.6298445,23.61788,22.25702,21.08489,20.13558,19.66068
587745541047255626,132.65847449,11.6865295,24.29088,23.13,21.81702,20.31303,19.47687
587745243083505855,132.65850838,11.74038816,19.01365,16.85968,15.96573,15.66621,15.51887
587745243083506816,132.65854045,11.82039832,25.89235,26.20053,24.19648,24.60996,20.70428
587745541047256136,132.65868362,11.64627757,24.68386,24.27733,22.90472,21.71514,20.69659
587745243083505904,132.65888114,11.81567724,25.4348,25.27991,23.99472,23.90392,20.64874
587745243083506776,132.65891154,11.82413887,25.90308,25.2257,23.82759,22.1639,22.21856
587745541047255996,132.65897957,11.68189426,25.06842,23.31461,24.95532,23.14879,22.76158
587745541047320596,132.71020032,11.58690735,22.9477,21.34559,23.24778,22.92247,22.80003
587745541047321080,132.71022125,11.57441727,21.25279,19.82868,19.2827,19.09237,18.98486
587744873716384433,132.71027668,11.95822736,25.39533,21.83348,20.33769,19.43537,19.02203
587745541047321820,132.71030536,11.69494677,24.94256,24.34453,23.76639,22.05506,21.34132
587745243083572105,132.71043485,11.76973405,26.28023,22.01341,20.72762,20.2209,19.87222
587745541047320668,132.71057992,11.68797388,18.89029,17.55273,17.0198,16.84828,16.74443
587745541047321529,132.7593884,11.69517407,23.78122,23.96375,22.39786,21.07116,20.46318
587745243083571417,132.75961456,11.79772635,16.88189,15.77174,15.36962,15.21292,15.20253
587745243083571883,132.75963189,11.85007314,20.22035,17.92285,16.91273,16.45375,16.19886
587745243083571438,132.75974343,11.81484371,19.11403,16.89804,15.96993,15.63582,15.44798
587745541047321842,132.75975513,11.61900654,25.73554,23.72002,23.02777,22.32934,22.05046
587744873716449871,132.75995146,12.0419867,22.47269,21.17669,20.6642,20.60526,20.36545
587745243083571955,132.76001676,11.83605588,23.67693,21.14651,19.87073,19.36301,18.93361
587745243083572160,132.76018193,11.79150434,23.19891,22.28431,21.53807,21.19966,21.36471
