z,petroMag_r
0.1718068,17.36459
0.171759,17.36459
0.06922865,17.24642
0.06926965,17.24642
0.06880429,16.23212
0.06885027,16.23212
0.06899185,17.83659
0.06900942,17.83659
0.07943452,17.68224
0.07947127,17.68224
0.2314903,17.68114
0.2314975,17.68114
0.1859358,17.36574
0.07343571,17.6062
0.07342175,17.6062
0.1858803,17.36574
0.1249957,17.79305
0.1249734,17.79305
0.06840883,17.41895
0.1028358,17.73279
0.1028334,17.73279
0.2055153,17.69797
0.205445,17.69797
0.06833749,17.41895
0.1225397,17.25463
0.1226575,17.25463
0.07721585,17.34902
0.07720377,17.34902
0.1701707,17.50471
0.1700945,17.50471
0.03962689,16.96116
0.03961598,16.96116
0.03177469,16.21269
0.1048569,17.20561
0.1048671,17.20561
0.08459786,17.5914
0.08468816,17.5914
0.1170279,17.85498
0.3851107,18.77375
0.1303339,17.64525
0.4734767,19.86047
0.09831622,17.68581
0.09832358,17.68581
0.03276656,16.56196
0.05264436,17.63044
0.07785824,17.80829
0.1240053,17.04464
0.07815907,17.59709
0.03556547,14.31512
0.07287233,16.87727
0.07286744,16.87727
0.06326181,16.80569
0.06343078,16.80569
0.03529574,17.9402
0.1960219,17.70803
0.09648121,15.95773
0.09693082,15.95773
0.1575193,17.71328
0.0934734,17.84327
0.03171449,17.67751
0.1204423,17.70099
0.03254654,17.72816
0.08299018,17.78344
0.04336075,17.85543
0.3706969,19.10048
0.1197002,17.71008
0.03229691,16.93087
0.1030128,16.68196
0.1387922,17.67059
0.07325974,17.70387
0.1385894,17.36764
0.1568074,17.7701
0.05804547,17.24054
0.09221219,17.49803
0.2296582,17.78763
0.3675672,18.64341
0.1416098,17.57493
0.088929,17.86123
0.05500096,17.19053
0.3266157,18.2919
0.09129854,16.78351
0.1574208,17.47434
0.1063378,17.44814
0.1838303,17.96856
0.1513837,17.68106
0.1207845,17.91249
0.1574143,17.4724
0.1203192,17.19912
0.2508093,17.81773
0.3952855,19.11593
0.1029294,16.89265
0.08292612,16.76507
0.1067799,18.01961
0.1064801,17.62874
0.478595,18.70217
0.07795132,17.71825
0.05111897,15.90756
0.1170748,17.53218
0.1193093,16.72609
0.1027332,17.89906
0.3319706,18.98848
0.3408364,18.23026
0.1183965,16.87121
0.1051671,16.86939
0.1051598,16.86939
0.1330712,17.77367
0.1331043,17.77367
0.1186395,17.32637
0.1561952,17.97067
0.1578421,17.60496
0.05668455,17.88642
0.4749972,19.70959
0.1106563,17.99987
0.302233,18.3158
0.07386148,16.94252
0.07866521,17.43108
0.2168903,18.10034
0.3000664,18.37921
0.1107989,17.66802
0.09730325,17.16914
0.09738292,17.16914
0.2145752,17.7274
0.08314706,17.39796
0.2152316,17.59629
0.1957683,17.93454
0.1560497,17.52183
0.02414819,14.27153
0.2719325,17.71156
0.07817154,16.76958
0.09381498,17.66826
0.07733773,16.25526
0.1132895,16.46172
0.112754,16.84423
0.2427506,18.83835
0.1285731,18.06954
0.1082446,17.73689
0.1796735,17.62619
0.3472175,19.00382
0.1037619,17.59676
0.1171812,17.30963
0.09217949,16.81927
0.3840057,19.0804
0.03276557,15.86083
0.05020094,16.71696
0.1480802,17.49472
0.04958897,17.33607
0.3892646,19.24754
0.1002968,17.21528
0.06984673,17.25502
0.1589259,17.45434
0.1264581,17.37959
0.3400926,19.04017
0.2260185,17.26478
0.1812621,17.88754
0.1558566,17.80722
0.05311374,17.48155
0.1205699,17.4657
0.3826119,19.35575
0.1185324,17.23829
0.1017071,17.15925
0.03247265,17.81982
0.1585265,17.60837
0.09314138,17.50154
0.1261999,17.82829
0.2990148,18.31467
0.09369648,17.0316
0.03862771,15.39335
0.1305119,17.98173
0.1193563,17.38049
0.1195725,17.73269
0.09330573,17.45571
0.1572637,17.91768
0.05071344,16.96873
0.3776335,18.4484
0.1560454,17.33626
0.1285773,17.912
0.03213125,16.10096
0.1183605,16.96823
0.03249471,15.63796
0.102637,16.95787
0.1263543,17.4471
0.2052168,18.08912
0.1964118,17.85233
0.197679,17.35556
0.1441654,17.22406
0.1442116,17.22406
0.1559238,16.98163
0.136777,17.80572
0.4521006,19.74604
0.1570185,17.03543
0.04077013,15.98722
0.1044691,18.02207
0.3017915,19.25609
0.08508994,17.85861
0.04233624,17.65048
0.3362942,18.73294
0.07758257,16.99534
0.05107203,17.7755
0.118315,17.74754
0.08543771,17.96069
0.04070121,17.6131
0.3408674,18.97799
0.1163855,17.49498
0.05351913,16.37404
0.0858722,17.54153
0.1169645,17.7537
0.3892539,19.0723
0.08999225,17.80097
0.08912047,16.90725
0.05436828,16.96946
0.05442572,14.94408
0.1137964,17.00433
0.09181442,17.79069
0.07468798,17.76394
0.07466623,17.76394
0.07981418,17.73216
0.07977669,17.73216
0.07223091,18.09267
0.07226484,18.09267
0.09513269,17.5716
0.09509862,17.5716
0.09007595,17.36912
0.09008631,17.36912
0.1175129,16.70112
0.1175001,16.70112
0.1911512,17.1868
0.1084554,17.44198
0.1084518,17.44198
0.07657577,17.02415
0.07649297,17.02415
0.1401036,17.22886
0.1400705,17.22886
0.1707532,17.60425
0.1707106,17.60425
0.1088744,16.73576
0.1088188,16.73576
0.08500049,17.32996
0.08499128,17.32996
0.1363766,17.25431
0.136357,17.25431
0.1224884,16.14218
0.1225281,16.14218
0.03131792,14.94
0.03130629,14.94
0.1214035,16.83366
0.1214699,16.83366
0.3626257,18.64558
0.3625882,18.64558
0.1067638,17.71859
0.1068149,17.71859
0.07967342,17.5426
0.07970137,17.5426
0.1494692,17.69011
0.1494813,17.69011
0.1450293,17.71675
0.145026,17.71675
0.476087,19.34971
0.4759561,19.34971
0.1457174,17.56911
0.1457459,17.56911
0.1710199,17.3988
0.1710198,17.3988
0.1450959,17.67294
0.1449561,17.67294
0.0824079,15.92928
0.08235157,15.92928
0.04572722,17.23203
0.04572232,17.23203
0.07120602,17.69629
0.07118039,17.69629
0.05310285,21.05349
0.06985667,17.72206
0.0698289,17.72206
0.06940326,16.62638
0.06942324,16.62638
0.08174095,16.49544
0.08176591,16.49544
0.08331896,16.12323
0.0833296,16.12323
0.3650524,18.73091
0.3650457,18.73091
0.04769859,17.23334
0.04771876,17.23334
0.1318002,16.8218
0.1318161,16.8218
0.1259799,17.5603
0.1192357,17.10168
0.3687583,19.06687
0.1974458,17.64938
0.09653072,17.36495
0.1215588,17.72187
0.124569,17.17834
0.09679667,17.5496
0.163767,18.12792
0.1083078,16.54661
0.1696978,17.67894
0.0966242,16.77164
0.07133545,16.72206
0.08253735,17.64338
0.08378837,17.04521
0.1421485,18.05569
0.08275779,17.51365
0.08236309,16.78494
0.08311626,15.7881
0.1911156,17.18614
0.09330928,17.17513
0.06129937,17.39886
0.1463947,16.66355
0.08222532,16.78516
0.1358898,17.46102
0.147107,16.48834
0.08175617,17.16657
0.08176467,16.91262
0.1394795,17.39856
0.08556868,17.17329
0.08644535,17.15358
0.1423651,17.47607
0.4585493,19.59759
0.4581808,19.59759
0.1691405,17.5137
0.1691354,17.5137
0.1695858,17.4183
0.1695091,17.4183
0.08014102,16.3268
0.1082375,17.02808
0.3876289,19.13821
0.4191992,19.12212
0.170514,17.82727
0.2842366,18.26813
0.0712128,17.34995
0.07149505,17.45739
0.06995335,17.13505
0.07130298,15.64521
0.07058822,16.17473
0.07102071,17.66917
0.1806652,16.78735
0.09382221,17.4693
0.08221379,16.13011
0.08232437,17.48356
0.1811761,17.98175
0.08318309,15.57463
0.1936808,18.36154
0.08786316,17.04321
0.08167755,18.82522
0.1407404,17.72258
0.140623,17.28514
0.1007091,16.77868
0.3306948,18.44805
0.3309998,18.44805
0.07184216,16.37773
0.2361294,17.69229
0.2361126,17.69229
0.4341841,18.88399
0.4339001,18.88399
0.1704056,17.04441
0.1704433,17.04441
0.1399085,17.78531
0.1399861,17.78531
0.04599825,17.22793
0.04601857,17.22793
0.1174804,17.08869
0.117502,17.08869
0.1316152,17.31987
0.1316291,17.31987
0.1073802,17.48714
0.1073536,17.48714
0.08890432,16.14327
0.08896293,16.14327
0.1286288,18.94639
0.1286028,18.94639
0.3554264,19.02477
0.3552483,19.02477
0.07969137,16.31549
0.07972383,16.31549
0.1177062,17.74284
0.1176837,17.74284
0.0711285,17.77894
0.07111648,17.77894
0.1503098,17.74833
0.150271,17.74833
0.2480619,17.77096
0.2480861,17.77096
0.1506453,16.87509
0.1507021,16.87509
0.08960801,17.63586
0.08963352,17.63586
0.1334956,17.86173
0.1265181,16.77568
0.08253029,17.52737
0.08207443,16.44003
0.08361237,16.72333
0.08275529,17.82484
0.1682588,17.67549
0.08387592,16.8361
0.08160398,17.45817
0.08415757,16.5575
0.1092577,17.52173
0.07137965,16.19629
0.3579386,18.9265
0.3581505,18.9265
0.07213411,16.1241
0.0721513,16.1241
0.1390123,16.74861
0.1389722,16.74861
0.08288977,15.44022
0.193707,17.66052
0.1687026,17.64882
0.1689004,17.54471
0.1675885,17.56126
0.1676797,17.56126
0.3643312,19.04059
0.3641572,19.04059
0.4307306,18.80155
0.4303942,18.80155
0.07606085,17.05942
0.07608227,17.05942
0.1325312,17.85253
0.4733315,19.47762
0.1198285,17.46947
0.0874192,17.60547
0.09423424,16.999
0.1706655,17.82835
0.1801107,17.24591
0.421797,18.45257
0.09414652,16.46588
0.07941343,17.77909
0.08373197,17.26923
0.0791899,17.01622
0.1882916,17.55432
0.1882568,17.55432
0.4842507,19.45335
0.4844046,19.45335
0.1094054,17.69381
0.1094371,17.69381
0.1383147,17.5005
0.1383053,17.5005
0.109998,17.58376
0.2836967,18.29263
0.1052217,16.60471
0.1052344,16.60471
0.2835388,18.29263
0.1137388,16.7062
0.1137544,16.7062
0.123389,16.79811
0.1233515,16.79811
0.1084843,16.91872
0.108477,16.91872
0.1022642,17.57137
0.1022309,17.57137
0.03127052,15.73627
0.03125755,15.73627
0.2027477,17.71059
0.2027447,17.71059
0.04706624,16.76461
0.04706606,16.76461
0.1079146,17.13915
0.1078079,17.13915
0.1866879,17.32717
0.1866971,17.32717
0.1102061,17.42408
0.1101624,17.42408
0.06876651,17.40838
0.06866166,17.40838
0.07601392,17.48564
0.07605205,17.48564
0.07825799,17.20105
0.07825824,17.20105
0.01194403,15.04256
0.01194774,15.04256
0.06790031,16.9985
0.06783633,16.9985
0.06810263,16.45401
0.06807034,16.45401
0.3202165,19.06548
0.3201952,19.06548
0.1242009,17.62275
0.1061696,15.89806
0.4205566,18.93949
0.07960442,17.32262
0.07959062,17.32262
0.4244278,18.86339
0.4243904,18.86339
0.09031936,17.6587
0.09032393,17.6587
0.0799729,16.53078
0.08001694,16.53078
0.04659154,17.43198
0.04665362,17.43198
0.07961131,17.40742
0.07963566,17.40742
0.1468595,16.89153
0.146873,16.89153
0.1451811,17.54216
0.1452266,17.54216
0.01694742,13.93589
0.01695743,13.93589
0.214533,17.68079
0.2144504,17.68079
0.1077353,16.7958
0.1077202,16.7958
0.1177181,17.51282
0.1176995,17.51282
0.09018697,16.94067
0.09017936,16.94067
0.08999824,17.68842
0.08998345,17.68842
0.08325671,17.1198
0.08581598,15.97662
0.08183044,18.09793
0.08175024,17.62571
0.2480138,18.10705
0.1330865,17.03844
0.3435534,18.75881
0.4914537,19.16684
0.4759028,19.72746
0.08223252,17.53441
0.3562966,18.61432
0.3562158,18.61432
0.1700943,16.93711
0.1700471,16.93711
0.04741164,17.15737
0.04743054,17.15737
0.06374189,17.63799
0.06371987,17.63799
0.01255981,16.06766
0.01256517,16.06766
0.2222881,17.74537
0.2223118,17.74537
0.138521,17.24493
0.1384502,17.24493
0.1217015,17.14346
0.1218193,17.14346
0.1715111,17.18963
0.1716262,17.18963
0.1568353,17.09
0.1569083,17.09
0.1461195,17.23758
0.1462082,17.23758
0.1216798,17.08565
0.121731,17.08565
0.1225516,16.76315
0.1225052,16.76315
0.1294912,17.53576
0.1294633,17.53576
0.2313099,17.79972
0.2312958,17.79972
0.04837527,15.2472
0.04833366,15.2472
0.08953864,16.98137
0.08950915,16.98137
0.02312665,16.91515
0.02312812,16.91515
0.1653608,17.39136
0.1654364,17.39136
0.04617695,16.8052
0.04614909,16.8052
0.02291869,14.95749
0.02290753,14.95749
0.08139496,15.63383
0.08143457,15.63383
0.08176454,15.9327
0.2578253,20.46682
0.1018732,17.44554
0.08314948,15.39559
0.1596075,17.39758
0.4081957,18.52458
0.08387157,17.25699
0.084067,17.19303
0.07181372,17.28773
0.06309882,20.11933
0.03331094,17.48172
0.0461611,17.07251
0.07399483,17.56752
0.3697384,18.68872
0.3034183,17.99129
0.07552451,16.44339
0.07446004,17.77133
0.3433209,18.58069
0.09578895,17.76992
0.1534981,17.62323
0.08667041,17.70854
0.1658481,17.7962
0.339328,19.2009
0.08486223,17.66619
0.03794251,15.08362
0.2929858,18.72097
0.07187264,17.80215
0.06621782,15.08085
0.08393788,17.36819
0.3947995,18.84155
0.03949044,16.14744
0.0844147,17.80468
0.1613218,18.14497
0.1489079,17.65439
0.08379089,17.46322
0.1798982,17.62076
0.08585819,16.85586
0.01954051,17.54305
0.1851087,17.27566
0.1021754,17.02685
0.0654288,17.73494
0.06987108,17.16813
0.03790334,16.01057
0.3866598,19.25476
0.1261739,16.54592
0.07578713,16.0328
0.06754486,17.43096
0.1148384,16.98581
0.07633966,17.41419
0.1400829,16.91504
0.1212132,17.15917
0.08485594,17.44769
0.08360461,17.57773
0.08299231,17.81089
0.08389351,17.23026
0.286101,18.26883
0.08536195,17.59314
0.08319245,17.50972
0.08517651,15.6071
0.08375002,16.34958
0.08376443,17.0702
0.08275445,17.39645
0.08241925,16.37768
0.08486293,17.23844
0.07512174,17.0239
0.3148325,18.35592
0.05917928,17.95629
0.05240992,17.20189
0.0831643,16.7843
0.03775662,16.35194
0.05902996,17.79388
0.07958206,17.91474
0.1298075,17.24951
0.1291595,17.82086
0.1278086,17.50211
0.07714523,16.63836
0.08557022,16.15834
0.05917176,17.93122
0.05907852,16.03348
0.09005078,17.25913
0.1371191,17.26473
0.1123324,17.2142
0.1127173,16.77729
0.09226175,17.2459
0.1235702,17.18715
0.04364219,15.70366
0.06493402,16.70918
0.06509142,15.69232
0.08400386,16.59554
0.08410072,17.34054
0.4045123,19.2334
0.08313769,16.09409
0.4076045,19.45153
0.0852924,16.37112
0.1570126,17.54753
0.069855,17.58044
0.08248463,16.63121
0.3804685,19.14195
0.1856566,16.92868
0.1506431,17.31954
0.04348034,17.72226
0.1023617,17.41914
0.2466209,17.72889
0.3467602,18.78932
0.09613567,17.3649
0.2332289,17.73276
0.2949439,18.58113
0.2754253,18.03758
0.111276,17.86207
0.0734873,17.28672
0.4267774,18.7853
0.4658681,19.12699
0.2123067,20.85929
0.3995332,19.14075
0.02864285,16.40182
0.07397272,16.62308
0.3984694,19.0628
0.2606908,17.71176
0.0334835,15.28105
0.04839813,17.29404
0.07376079,16.53952
0.08433978,17.67211
0.2690748,18.0062
0.0847503,17.05925
0.08536199,17.49674
0.09581152,17.37299
0.1588199,17.63008
0.1559731,17.02092
0.1561915,16.68942
0.1254037,16.58521
0.1348087,17.45161
0.09571622,17.68544
0.157814,17.7978
0.4629296,18.6056
0.06882174,17.85665
0.3926269,18.73778
0.3482341,18.96102
0.1023552,16.65071
0.1601934,17.85763
0.1579999,16.77462
0.391092,18.78457
0.3917024,20.36021
0.1857791,16.50223
0.09223218,17.78953
0.02147934,17.11617
0.2680054,17.97249
0.09680603,17.59637
0.1856737,17.81714
0.03834352,17.0406
0.09681862,17.58022
0.09644709,17.26948
0.1086359,17.85646
0.0750734,17.84045
0.0823582,17.35004
0.03730522,15.67211
0.2623432,18.05506
0.0597514,16.98204
0.1156367,17.62121
0.06308059,16.67492
0.03808302,15.98159
0.1067169,17.58794
0.1074627,15.73121
0.4248931,19.66459
0.3717549,18.96909
0.03836371,16.67769
0.03804233,15.94427
0.2589664,17.49021
0.09522779,17.80591
0.1378151,17.571
0.2999709,18.33275
0.1421217,16.87341
0.299666,18.61298
0.08643303,16.40831
0.1123631,17.28669
0.1212052,17.44851
0.08116517,17.48574
0.1185761,17.88533
0.1026966,17.75372
0.09459746,17.57065
0.03756769,17.54241
0.3754538,18.71316
0.03700274,15.38128
0.4065647,18.89108
0.08061869,17.62656
0.08677948,16.09399
0.07222928,16.02373
0.1223154,17.57261
0.07295451,17.39568
0.1217643,17.69695
0.1329664,17.32454
0.06673545,17.74659
0.2949052,18.55994
0.2955341,17.42409
0.1406143,17.78868
0.09501594,16.50987
0.1368759,17.17576
0.0794301,17.5301
0.03772641,17.83648
0.3435373,18.71389
0.2601508,17.94534
0.08240753,16.75017
0.1177416,17.12224
0.08212513,17.23074
0.08267194,16.86024
0.07912166,16.99684
0.06953073,17.84253
0.03815906,17.35248
0.08252341,17.57582
0.06173939,17.50672
0.05930452,17.21467
0.05977619,16.49342
0.05918985,15.66332
0.161686,17.8173
0.3496817,18.62686
0.08186989,17.42109
0.08672237,17.12182
0.02929912,15.74818
0.08731353,17.55852
0.1284923,17.72503
0.08630622,17.7786
0.0594767,17.3972
0.08698407,17.28479
0.08734796,17.62303
0.08655755,17.94414
0.07127793,17.45618
0.07121924,16.41617
0.163292,17.98996
0.127924,17.64365
0.1344981,16.64971
0.08562028,16.82772
0.2809707,18.35744
0.04977782,16.66046
0.3984107,18.7532
0.1742172,17.90442
0.261504,18.21961
0.1428132,17.42095
0.1149212,17.88929
0.08299325,16.93587
0.1385283,17.35762
0.3970755,18.7884
0.3341419,18.80168
0.05147174,17.58874
0.3969066,19.08421
0.08508735,16.10433
0.03670495,16.76216
0.08583619,17.51875
0.0587968,17.09621
0.08646962,17.01092
0.08399042,16.95684
0.08479206,16.44098
0.4727203,19.67563
0.03815195,17.64864
0.04958463,17.76028
0.0869888,17.20238
0.06983538,17.7669
0.07096285,15.99254
0.06997876,17.76488
0.07102728,17.86464
0.07663935,17.33711
0.07071943,16.21078
0.08620022,17.42405
0.08658014,17.51791
0.07264337,17.25968
0.1538455,16.71024
0.08604919,17.34052
0.1531879,18.17316
0.1520217,17.84865
0.08468544,16.002
0.08419607,17.87056
0.1493663,17.48999
0.1472883,17.5583
0.1540005,17.44809
0.121912,17.33599
0.07727627,16.91141
0.1547598,17.59242
0.1357414,18.28083
0.03704568,17.7267
0.0838388,17.98545
0.08297513,17.25119
0.08914562,17.42431
0.1478954,17.83895
0.1552273,17.84809
0.0835692,17.31357
0.1380218,18.01326
0.08271009,17.95945
0.1532834,17.66859
0.399316,19.53925
0.07191491,17.84818
0.0856998,17.89921
0.03728012,16.72277
0.08535565,16.74036
0.1572595,17.05014
0.07654919,17.29795
0.1572032,17.67281
0.07028487,16.69507
0.06978896,16.35032
0.1261298,17.94907
0.02850464,17.33326
0.1524223,17.94726
0.1668598,17.48525
0.1271316,17.86058
0.0767269,14.89066
0.07612336,17.2351
0.07914455,17.21307
0.07461677,16.56451
0.07951564,17.01805
0.4070172,19.2993
0.3994903,19.50861
0.08252768,16.39193
0.08685935,16.7532
0.1666258,17.6584
0.07408597,17.81867
0.124869,17.97881
0.1537525,17.98871
0.1255071,17.37174
0.3846101,18.85056
0.08545451,16.53803
0.04103274,17.56082
0.08446822,17.24276
0.38737,18.67535
0.0385818,16.61731
0.03888225,17.03669
0.03899863,13.66741
0.3869655,19.03074
0.2543243,17.80364
0.03784388,16.85228
0.1858938,18.29782
0.09551127,16.9547
0.109809,16.77348
0.11447,17.03685
0.1145168,17.51777
0.1523422,17.56581
0.09521044,16.81134
0.4690662,19.57619
0.1621903,17.76639
0.1378675,17.9176
0.1214631,17.13097
0.06568207,17.93032
0.0850733,17.16574
0.05921793,16.56575
0.1275816,17.66186
0.0831765,17.09026
0.3593175,19.32259
0.3590023,19.32259
0.08490854,17.40332
0.1004298,17.31406
0.10045,17.31406
0.08141252,17.36536
0.08103441,16.83745
0.08656619,16.91963
0.2488444,18.17977
0.2469858,17.13104
0.0626367,16.14407
0.108324,17.70117
0.1083459,17.70117
0.1637342,18.69035
0.1648915,19.9248
0.1671587,17.36164
0.1671413,17.36164
0.1080563,17.77634
0.1080858,17.77634
0.1630622,17.07062
0.07988428,16.25918
0.08145328,17.50212
0.1089733,16.90517
0.2180183,17.42245
0.1830924,17.78132
0.08375306,16.92435
0.08250542,17.33275
0.1695047,16.26107
0.08026797,16.81888
0.07048837,17.13026
0.3606792,18.63934
0.1149253,17.76171
0.09908894,17.79892
0.4048801,19.19723
0.0765324,17.63547
0.3223536,18.55721
0.08857466,17.60104
0.07562031,16.53318
0.1780877,17.35001
0.1427778,17.10422
0.08182873,16.51982
0.4356425,18.57134
0.435647,18.57134
0.4244494,18.77844
0.4243543,18.77844
0.1115144,16.9697
0.08476318,16.33843
0.08499797,17.37747
0.08501219,17.37747
0.08191797,17.54705
0.08183175,17.54705
0.08381765,17.24282
0.08178359,17.47224
0.07700762,16.40638
0.1757882,17.81826
0.08179563,17.47224
0.08189387,15.40787
0.1287012,17.30595
0.08189987,15.40787
0.08204459,17.38465
0.08205245,17.38465
0.1415654,17.72906
0.1415047,17.72906
0.1393608,17.6974
0.1393322,17.6974
0.077953,16.29404
0.07774783,16.29404
0.3843754,19.87297
0.384438,19.87297
0.1999324,17.58849
0.1998095,17.58849
0.07853441,15.88228
0.0785328,15.88228
0.07909217,16.28263
0.07909304,16.28263
0.07831124,16.45655
0.07834636,16.45655
0.4385643,19.04246
0.4389858,19.04246
0.2003834,16.76034
0.2004199,16.76034
0.01998166,16.9554
0.07864346,16.82975
0.02141499,16.41071
0.1284464,16.9849
0.1586533,17.55947
0.01966596,15.70364
0.1196295,17.20817
0.1065795,17.71498
0.08857077,16.83523
0.1117217,17.16091
0.2058778,17.68066
0.06551503,16.55109
0.07788906,16.86939
0.1106435,17.59672
0.2830647,17.6095
0.09680365,15.96272
0.1618795,17.50893
0.3568548,18.92091
0.3570575,18.92091
0.08029216,16.84307
0.1284659,17.57376
0.1333165,17.38577
0.2551003,17.80354
0.07581574,17.01725
0.09166607,17.36644
0.0772256,16.76875
0.09075651,17.45016
0.09145325,16.51014
0.08188177,16.62813
0.08179631,16.62813
0.1112691,17.25783
0.1112607,17.25783
0.1251869,17.46548
0.07826652,16.4508
0.1252062,16.73071
0.1252065,16.73071
0.2461193,17.79502
0.2460785,17.79502
0.07837124,17.11329
0.143512,17.15369
0.08244945,17.5143
0.08156533,16.24748
0.0816094,16.24748
0.139797,17.6697
0.1397796,17.6697
0.1398223,17.5769
0.07680219,17.22763
0.08657988,17.61819
0.08654926,17.61819
0.0855497,16.1625
0.08556972,16.1625
0.1053644,17.66612
0.1053104,17.66612
0.07994021,16.85235
0.100742,17.05611
0.1015885,16.08813
0.07880515,17.4523
0.3364674,19.05717
0.09858389,16.84616
0.1003528,16.48228
0.03664962,15.81484
0.1274426,17.65428
0.08552437,17.50877
0.1203009,17.62746
0.04060059,15.33373
0.3786504,18.58306
0.3729762,18.82622
0.1728689,17.54862
0.08722949,18.54398
0.09181108,16.60718
0.3687119,19.03376
0.4471157,19.50677
0.101753,17.07491
0.1300623,16.19814
0.1593753,17.25486
0.163627,17.59239
0.1025957,17.44208
0.1018424,16.57185
0.1579932,16.42739
0.1001546,16.64008
0.1038666,17.1086
0.1038899,17.1086
0.08165723,16.12751
0.08160351,16.12751
0.08308575,17.41251
0.07831498,17.10673
0.07830393,17.10673
0.08648984,16.24423
0.08648689,16.24423
0.09988375,17.20778
0.09989163,17.20778
0.07746531,15.22612
0.07739887,15.22612
0.1043807,16.53451
0.1043574,16.53451
0.1801139,18.98925
0.1800336,18.98925
0.1043404,17.33587
0.1044149,17.33587
0.104207,17.72174
0.03859494,15.88569
0.03859914,15.88569
0.06206989,15.96713
0.06206117,15.96713
0.1050408,16.54953
0.2510791,17.62629
0.2510644,17.62629
0.07668043,17.17966
0.07669608,17.17966
0.0811766,17.58013
0.08121167,17.58013
0.1084199,16.55214
0.08105004,15.99508
0.08106889,15.99508
0.02066377,14.63955
0.02065824,14.63955
0.07739483,15.82459
0.07740269,15.82459
0.0857684,16.68864
0.08487885,18.60653
0.08086427,16.88654
0.1182402,17.0774
0.07154355,15.62101
0.07139562,16.14846
0.1239222,17.21637
0.4633626,19.10455
0.1269688,17.5619
0.07867944,17.7069
0.05031296,16.39528
0.3176459,18.27006
0.05038764,15.03805
0.1165572,16.17353
0.1176777,17.67766
0.2573378,18.39573
0.09955168,17.67689
0.1283227,16.94665
0.1297078,17.05088
0.0404892,17.50498
0.09987013,17.26223
0.1300543,17.38053
0.0989296,17.53937
0.1158982,16.59526
0.4631655,19.00182
0.3989942,19.58066
0.1272061,17.39501
0.1103809,16.87998
0.08648414,17.3475
0.02087438,17.1153
0.02123231,15.5679
0.4826362,19.41944
0.1157491,17.50769
0.09275689,16.2851
0.1158046,16.80795
0.4014005,18.90026
0.09229565,17.30445
0.1169759,16.8145
0.1040689,17.02604
0.1040627,16.92397
0.1305513,17.51944
0.06163909,15.88856
0.13016,17.3119
0.1303294,17.53078
0.1303866,17.64114
0.1180514,17.67069
0.1182282,17.6552
0.04043046,17.06146
0.3591987,19.00188
0.130384,17.46722
0.1057941,17.09268
0.1517013,17.71947
0.1195667,17.37266
0.1097064,16.75494
0.03660465,17.27691
0.03661502,17.27691
0.1095285,17.06873
0.3908865,19.36819
0.1099264,17.69251
0.07523323,17.05003
0.07526869,17.05003
0.1516144,17.29779
0.2025895,17.41161
0.1092479,16.90638
0.1092784,16.90638
0.1667528,17.65491
0.1666348,17.65491
0.07979167,17.96267
0.1087424,17.83041
0.1630133,17.72998
0.1629927,17.72998
0.1648342,17.40128
0.1647236,17.40128
0.1628091,17.26262
0.1628066,17.26262
0.1683727,17.81204
0.1653441,17.77599
0.165309,17.77599
0.2543732,17.45459
0.1645887,16.86459
0.1646098,16.86459
0.09410886,16.52258
0.09409562,16.52258
0.08101622,16.22448
0.2578151,19.90303
0.2000254,17.77562
0.4409573,19.25083
0.3992913,18.83991
0.07972114,16.26292
0.0880558,17.29933
0.08834215,17.22433
0.07036731,16.5474
0.0707043,17.05641
0.095147,17.50317
0.348402,18.91229
0.03486705,14.27268
0.08215455,16.42966
0.1815492,17.6885
0.05047749,16.47399
0.1869065,17.65924
0.1017986,16.89493
0.1845078,16.74478
0.09529011,16.86954
0.07898534,15.86976
0.08014649,17.29011
0.03512749,17.65442
0.09064512,17.05092
0.3228823,18.39201
0.1301022,17.24155
0.07507237,16.46157
0.1849332,17.46733
0.06212723,17.65559
0.06318949,15.82013
0.09986199,17.27814
0.1302166,17.47724
0.06258424,14.7173
0.2780321,18.07844
0.06284298,15.98295
0.1303435,15.8917
0.07943482,16.57063
0.4633641,19.0208
0.0623323,17.80816
0.08302023,16.91986
0.09527726,16.346
0.06316631,15.91553
0.08287167,17.37855
0.1121824,17.09383
0.1813728,19.04408
0.4312571,19.25407
0.07795219,16.7356
0.1791618,17.70958
0.09183869,17.26521
0.4688215,19.39891
0.4682928,19.17167
0.1686286,18.66791
0.2580332,17.67539
0.1701309,17.38086
0.3282038,18.2682
0.1301625,17.2772
0.09397519,16.69306
0.1688994,17.56932
0.1688843,17.56932
0.1055758,17.30898
0.1055411,17.30898
0.02158975,17.54958
0.09435696,16.78337
0.09462173,16.81075
0.1462853,17.53334
0.1170816,17.2958
0.09462468,17.51185
0.04299891,14.21389
0.04280156,14.75975
0.04078076,15.65825
0.04086732,15.50395
0.1797232,17.2697
0.1463126,17.39444
0.1052977,17.50714
0.1187135,17.68303
0.1044022,17.09263
0.1053918,17.69978
0.09843559,16.99637
0.0158543,16.05991
0.1379086,17.04216
0.1659205,17.75295
0.3340261,19.1074
0.1097877,17.52514
0.0704634,16.52527
0.1194563,17.07955
0.1197645,19.34069
0.1187375,17.0581
0.2911938,18.63651
0.165749,17.67995
0.06237214,17.51237
0.3325311,18.71065
0.4217702,18.09744
0.3794268,18.75749
0.0377599,16.89843
