z,Column1,Column2
0.09541956,17.27002,-20.9368311329713
0.09541586,17.27002,-20.9367414912116
0.09536736,17.6556,-20.5499847564013
0.09531177,17.6556,-20.548635107871
0.2125257,17.53292,-22.5750895909791
0.2125967,17.53292,-22.5759063221849
0.3584977,18.16047,-23.2531267334152
0.09566937,16.98815,-21.2247588131037
0.08592703,15.54798,-22.4170036705797
0.3699467,18.55659,-22.9373489407714
0.4662475,19.12943,-22.9620090316286
0.3554933,18.85977,-22.5323609920516
0.1022109,17.29753,-21.0687613464214
0.04498773,16.96825,-19.5275266161108
0.09577005,17.67224,-20.5430966069698
0.07964411,17.28345,-20.507063280916
0.07408878,17.72477,-19.9001919242034
0.1204419,17.28351,-21.4659231750278
0.0302637,17.54142,-18.0695441519827
0.1601867,16.94849,-22.4762232121023
0.05485537,15.30665,-21.6355277351759
0.05451467,17.19963,-19.7284799890191
0.3009112,17.98529,-22.9846824535862
0.07765351,16.70192,-21.0305746178056
0.09551791,17.58919,-20.6200438290887
0.1142217,17.28793,-21.3373091518048
0.09216936,16.39521,-21.7314995625224
0.09214547,16.39521,-21.730900563582
0.1059727,16.56053,-21.8898191696861
0.105979,16.56053,-21.8899568199826
0.03320398,16.89627,-18.920860985831
0.03321034,16.89627,-18.9212872252319
0.04470943,16.47229,-20.0095620844361
0.04467151,16.47229,-20.0076587210435
0.03438013,17.14222,-18.7524228062601
0.03437575,17.14222,-18.7521386849269
0.04447528,17.51731,-18.9527621159214
0.09826267,17.53146,-20.743403512421
0.09823761,17.53146,-20.7428123057641
0.1448559,17.63988,-21.5451291152609
0.1448964,17.63988,-21.5457919358334
0.1535435,16.92549,-22.3980980125279
0.0657955,17.84782,-19.5064771255965
0.351071,18.97311,-22.3871152636936
0.08337232,17.83993,-20.0556316604124
0.1415693,17.67094,-21.4596214127866
0.1108654,16.90394,-21.6516248832339
0.05446091,16.41743,-20.5084443889097
0.1386025,17.33473,-21.7456487849622
0.1378136,17.60039,-21.4664832804383
0.04946987,16.20239,-20.5068171765575
0.08626105,17.51402,-20.4598950935991
0.05157417,15.95773,-20.8452879992734
0.08584246,17.61183,-20.3508912535889
0.07259052,17.10387,-20.4744095356324
0.07300372,17.47562,-20.1156303385344
0.08435758,16.99329,-20.9292763222652
0.1412614,17.14819,-21.9772061010678
0.3890454,19.01653,-22.6064717303313
0.07947253,21.44407,-16.3415012114588
0.1111735,15.31118,-23.2508615184942
0.1112215,17.3963,-21.1667502986317
0.09336282,17.09415,-21.0623002056302
0.1651455,17.36088,-22.1368165353758
0.07214969,17.08357,-20.4807996462034
0.07300293,15.91813,-21.6730873910307
0.07377017,17.2426,-20.372507400015
0.07204402,16.49627,-21.0647602151444
0.07331128,17.00524,-20.5956102097434
0.07207149,15.92643,-21.6354688832088
0.1113452,17.51342,-21.0522251332105
0.09319066,16.76547,-21.3867134325227
0.06141099,17.83916,-19.3585136816618
0.09255408,16.87263,-21.2637127741716
0.09284303,17.37777,-20.765772234848
0.09653717,16.99711,-21.2367006527643
0.09400485,17.74527,-20.4270273970503
0.1997332,17.69814,-22.2585488831279
0.08797158,17.58741,-20.4317449424723
0.09408488,17.13264,-21.0416264531858
0.08779156,17.69266,-20.3217726838422
0.09327329,17.58516,-20.5690714775306
0.08269892,16.76224,-21.1146842290171
0.1395881,17.79853,-21.2986312351872
0.09296278,17.26981,-20.8767148746633
0.06535663,17.13939,-20.199680018648
0.2036922,17.6716,-22.3328452155917
0.08558089,17.7699,-20.1857933433535
0.1405736,17.60968,-21.5041444924933
0.165718,17.33912,-22.1668763347912
0.1668676,17.72016,-21.8024117965915
0.4476006,19.51893,-22.4663037910209
0.150331,17.57046,-21.7027555396706
0.4436479,20.22735,-21.7348490521706
0.1425671,17.68956,-21.4576522109085
0.1426113,17.68956,-21.4583878887697
0.1185693,17.50993,-21.202756490927
0.118615,17.50993,-21.2036601253394
0.1414595,16.7427,-22.3860174412817
0.1415308,16.7427,-22.3872120441519
0.1510908,17.43465,-21.8505636056145
0.151113,17.43465,-21.8509135242442
0.4059377,19.38068,-22.351706067965
0.4057267,19.38068,-22.3503659072931
0.3694264,18.84667,-22.6436590338713
0.369527,18.84667,-22.6443553088884
0.460163,19.12961,-22.9276142621591
0.4605287,19.12961,-22.929682585691
0.1464075,17.74853,-21.4617842689646
0.1463829,17.74853,-21.4613851964161
0.1477299,16.89097,-22.3407135177249
0.1477088,16.89097,-22.3403741391692
0.0983509,17.16335,-21.113598818495
0.09833237,17.16335,-21.1131618192584
0.1526121,17.21026,-22.0988223642911
0.1527078,17.21026,-22.1003152905581
0.06759457,15.60945,-21.8062315262711
0.06757296,15.60945,-21.8055033652699
0.3456734,18.5495,-22.7712782710737
0.3458382,18.5495,-22.7724906365283
0.06773794,17.42098,-19.9995258322511
0.06770252,17.42098,-19.9983346152371
0.2045784,17.31925,-22.6957734142542
0.2046449,17.31925,-22.6965655500221
0.1448017,17.52911,-21.6550120303336
0.1449594,17.52911,-21.6575963220337
0.153699,17.01335,-22.3126518782963
0.1536002,17.01335,-22.3111195657265
0.06589106,17.40789,-19.9497077282968
0.06592802,17.40789,-19.9509832596834
0.127676,17.70822,-21.1782957951921
0.127658,17.70822,-21.1779638065811
0.3742266,18.74286,-22.7805225563977
0.3740553,18.74286,-22.7793497472796
0.384653,18.99393,-22.5999109662322
0.3845786,18.99393,-22.5994143264642
0.1404723,17.18858,-21.9235427268586
0.1403996,17.18858,-21.9223170993587
0.06490172,15.55776,-21.7654318338947
0.06492077,15.55776,-21.7660987026398
0.06522541,16.12397,-21.2105389155493
0.06518305,16.12397,-21.2090620745894
0.02127545,14.71968,-20.1111974497966
0.02122228,14.71968,-20.1056748432027
0.05265425,17.72651,-19.1232438194377
0.05265867,17.72651,-19.1234328942044
0.3711277,18.50411,-22.9979836677677
0.3712488,18.50411,-22.9988189901309
0.2138606,17.52699,-22.5963191501517
0.2139246,17.52699,-22.5970514971622
0.06232524,17.52844,-19.7027529135085
0.06237372,17.52844,-19.7045173862748
0.1295754,17.56289,-21.3584111083237
0.1296703,17.56289,-21.3601372900811
0.2211432,17.54966,-22.6556179129513
0.221124,17.54966,-22.6554048321222
0.1482354,17.6886,-21.5512121534827
0.1482937,17.6886,-21.552147926924
0.1533533,17.7095,-21.6111262773227
0.1532182,17.7095,-21.6090251565678
0.08970696,16.82924,-21.2349512735661
0.08972443,16.82924,-21.2354005632317
0.1259125,17.38303,-21.4707550646729
0.1259298,17.38303,-21.4710777188973
0.3420536,18.47667,-22.8173377854186
0.3422793,18.47667,-22.8190146089871
0.1267773,17.44991,-21.4199760394814
0.126749,17.44991,-21.4194506648057
0.1267284,17.23429,-21.6346923859136
0.1267641,17.23429,-21.6353542359033
0.3661507,18.43727,-23.0302859563986
0.3662392,18.43727,-23.0309038983913
0.3580701,18.79857,-22.6119828684762
0.3582107,18.79857,-22.6129847353503
0.1640542,17.62325,-21.8585604631031
0.1640238,17.62325,-21.8581161294417
0.1426178,17.32447,-21.8235824599958
0.1425823,17.32447,-21.8229920755816
0.3680652,18.82653,-22.6543639038263
0.3679494,18.82653,-22.6535588249909
0.07163119,15.91008,-21.6378241981792
0.07158983,15.91008,-21.6365059642197
0.2031962,17.39335,-22.6051626543873
0.2031299,17.39335,-22.6043683543675
0.335078,18.91575,-22.325923778955
0.3350124,18.91575,-22.3254269469388
0.3693364,18.7654,-22.7243116044279
0.3691974,18.7654,-22.7233484104512
0.1315158,17.55606,-21.4003012636232
0.1315038,17.55606,-21.4000855470065
0.08925618,16.72737,-21.3252021070428
0.0893447,16.72737,-21.3274884846094
0.06515202,16.90635,-20.4255965475204
0.06510994,16.90635,-20.4241277354712
0.08362591,15.74428,-22.158259945569
0.08376556,15.74428,-22.1620961018638
0.08389291,17.53872,-20.3711468884971
0.08395144,17.53872,-20.3727505752452
0.08326827,17.68201,-20.210676445268
0.08316904,17.68201,-20.2079359176699
0.09031707,16.71635,-21.3634895189163
0.09024068,16.71635,-21.3615367226937
0.1235886,17.31589,-21.4941006791098
0.1235509,17.31589,-21.4933832390357
0.4375106,19.43368,-22.4923748080788
0.4847799,19.51416,-22.6789933188376
0.4848128,19.51416,-22.67917036028
0.1221846,17.77274,-21.0104135753325
0.1221713,17.77274,-21.0101585600264
0.09103485,17.06068,-21.0374285730012
0.09097773,17.06068,-21.0359793784946
0.08993113,16.90315,-21.1668018346731
0.09001952,16.90315,-21.1690685018656
0.09053612,17.10032,-20.9851120452305
0.09051491,17.10032,-20.9845713939478
0.09113582,16.79994,-21.3007302135575
0.09118938,16.79994,-21.30208684889
0.1458226,16.93149,-22.2693172854547
0.1459143,16.93149,-22.2708097383199
0.09777857,17.74092,-20.5224966427794
0.09768173,17.74092,-20.5202001355081
0.1438666,17.04572,-22.1230253942822
0.09331674,16.87457,-21.280738545081
0.04346457,15.38569,-21.0328406814135
0.1380385,16.94287,-22.1278637648941
0.366891,18.22062,-23.2520957624497
0.3668049,19.14834,-22.3237822609776
0.08444914,16.01546,-21.9096098571043
0.3943022,18.71046,-22.9470382801542
0.08411594,17.12,-20.7959758480993
0.07665972,17.67429,-20.0287082289341
0.1011569,17.57088,-20.7713366551714
0.09389182,17.62085,-20.5486576932414
0.07146545,17.58527,-19.9573497840229
0.1016267,15.96823,-22.3847425086089
0.08010548,17.66768,-20.1360874545596
0.05422141,16.36563,-20.5503031941345
0.1693897,17.32299,-22.2355793018194
0.04260117,15.97828,-20.3952891779863
0.06364322,17.482,-19.7967018628689
0.06336549,17.31459,-19.9541834358594
0.04852981,17.3497,-19.3163434606127
0.06133536,16.42631,-20.7685626475153
0.08627163,17.03449,-20.9397135307733
0.1549996,17.98254,-21.3635577088293
0.06145701,17.00839,-20.1909814999726
0.2165986,17.70771,-22.4467181094422
0.03505792,16.95592,-18.9822216620286
0.03607096,14.66183,-21.3398209643736
0.03448598,14.9107,-20.9907891113845
0.3869409,18.85222,-22.7568472742862
0.1587444,17.59841,-21.8046866170918
0.1025161,16.60087,-21.7723423836578
0.09828795,17.29103,-20.9844268658065
0.1269418,17.34187,-21.5310721250298
0.08963351,17.46349,-20.5988186127762
0.062991,16.78813,-20.4671794702545
0.1352337,17.39958,-21.6226019611082
0.03306643,15.90259,-19.9053014618487
0.05638764,17.23032,-19.7741103559609
0.08618104,16.77956,-21.1922214113781
0.114393,17.3098,-21.3189485439816
0.03933707,16.04565,-20.1495321370456
0.1144299,16.85631,-21.7731849727563
0.1495185,17.43466,-21.8256508123154
0.1515847,17.40745,-21.8855419779115
0.06423546,17.1114,-20.1883412094416
0.1151128,17.39566,-21.2477527530295
0.04044293,16.8696,-19.3875823309804
0.1530027,17.46157,-21.8536055411157
0.0818151,17.3349,-20.5173421399537
0.07378269,15.82494,-21.7905570569465
0.1833175,17.762,-21.9868522180764
0.1834095,17.5144,-22.2356713588501
0.2533005,18.43528,-22.1046556861773
0.03456711,15.81969,-20.0870330178288
0.0944965,16.97697,-21.2073885998052
0.1247399,16.34881,-22.4829665362345
0.0952741,17.05119,-21.1521361015019
0.1610627,17.65553,-21.7822267980216
0.07845668,17.10371,-20.6523659650774
0.161484,17.68979,-21.7542217588641
0.1530938,17.42849,-21.8881037772628
0.09346136,16.0535,-22.1053845088209
0.1127377,17.4962,-21.0984753744288
0.09488674,16.6065,-21.5873934090217
0.1129227,17.67338,-20.9251188221698
0.1133601,17.39812,-21.2094219429286
0.2748894,17.9792,-22.764169976264
0.1602293,16.88487,-22.5404844453139
0.1701864,17.76535,-21.8044896583227
0.08413917,17.13477,-20.781842263849
0.1307617,17.09899,-21.8438067155107
0.1575679,16.26229,-23.1230353258336
0.1109957,16.45153,-22.1067719674064
0.06454878,17.27129,-20.0395088965615
0.1037146,17.60779,-20.7924462067944
0.1953122,17.62322,-22.2790924612425
0.3929152,19.27376,-22.3746789667262
0.07474796,17.05129,-20.5939196378253
0.1692727,17.2396,-22.3173087059698
0.1589206,16.30425,-23.1015008349387
0.1715438,17.75072,-21.8382118376694
0.1584459,17.7255,-21.6730988403976
0.171845,17.28886,-22.3042845681952
0.1599996,16.98814,-22.4337829494393
0.1699974,17.10878,-22.4583924942858
0.4321495,18.83727,-23.0568276368689
0.03457265,14.54007,-21.3670128177749
0.4343885,18.83987,-23.0676167886039
0.1686352,17.33351,-22.2143470347492
0.03399407,16.61956,-19.2499257870718
0.3259946,18.27848,-22.8935288201559
0.325654,18.80312,-22.3662427805656
0.4327482,19.19277,-22.704913287322
0.2214076,17.45441,-22.7537982052923
0.1661762,17.70739,-21.805229691599
0.1090757,17.74671,-20.7708799484723
0.1151731,17.45952,-21.1851233658256
0.1146446,17.23926,-21.3946206376393
0.3258202,18.17723,-22.9934179287659
0.2218692,17.78827,-22.4250435166718
0.06377484,16.21683,-21.0665673782344
0.1977653,18.79526,-21.1373607816021
0.2224611,17.8779,-22.3419443927275
0.116617,16.78266,-21.891140659339
0.1174573,16.58508,-22.1055370077738
0.03112193,17.45087,-18.2222260288606
0.1503333,17.21261,-22.0606350410239
0.1171726,16.66369,-22.0212343432519
0.05050373,15.27623,-21.4795446189017
0.1531435,18.47234,-20.8450255370054
0.03133979,14.15443,-21.5341807268219
0.1154692,17.47373,-21.1769211033438
0.06500082,17.54304,-19.7836264352449
0.1591523,17.54058,-21.8686509341963
0.1896299,17.43458,-22.3961499466989
0.1151684,17.41175,-21.2327919927178
0.160006,17.4708,-21.9512211113647
0.08389378,17.18974,-20.7201562479246
0.0832576,17.6249,-20.2674879408877
0.3156732,17.88583,-23.2048238356417
0.09557114,16.58228,-21.6282455692375
0.09535529,16.34392,-21.8613714702814
0.03587253,15.1618,-20.8275525002776
0.08467862,16.28157,-21.6497385751638
0.1501351,17.66068,-21.6094340794204
0.0950123,16.56108,-21.635869150729
0.1594188,16.67746,-22.7357725523653
0.1579997,17.49171,-21.9001514063936
0.1508875,17.38647,-21.8955451200518
0.0952765,16.94639,-21.2569938302864
0.0610805,16.4682,-20.7172290205982
0.06570753,16.64355,-20.7077016548965
0.06359103,16.08905,-21.1877943495565
0.4947092,20.31287,-21.9333125981302
0.092938,17.2784,-20.8675079733014
0.1901886,17.59827,-22.2395905893745
0.07864722,17.56968,-20.191958370657
0.07077743,17.70243,-19.8181207847304
0.09249837,17.46261,-20.6723402406846
0.1125911,17.08101,-21.5106221418796
0.3072417,18.27716,-22.7452185367877
0.06255899,16.32379,-20.9158994647231
0.06253219,17.02091,-20.2178122721976
0.3111938,18.5266,-22.5279905554751
0.09257647,16.24406,-21.89283634883
0.09317704,17.64839,-20.5034505319045
0.094426,16.67781,-21.5048219745832
0.09468497,17.04304,-21.1459333192566
0.1506625,17.59834,-21.6801187727439
0.2773339,18.14078,-22.6247007389925
0.09625829,17.58536,-20.6417556468076
0.4771407,19.50396,-22.6477079254441
0.1960948,17.74947,-22.1625516258556
0.1033773,17.68299,-20.7096660384006
0.1101132,17.28458,-21.255093555609
0.09610251,16.93915,-21.2842169400928
0.05606531,15.99094,-21.0005317784542
0.09754699,16.60777,-21.650145643639
0.09679725,17.27036,-20.969679887037
0.05642423,17.58028,-19.4256201014989
0.09483831,17.62058,-20.572131932666
0.03452292,17.52733,-18.3765431781567
0.3255222,18.47895,-22.6893886752407
0.09467486,16.93278,-21.255940548738
0.1166228,17.70966,-20.9642543316904
0.1167375,17.57968,-21.0965350789213
0.09450503,15.72113,-22.4634366004419
0.1468786,17.02917,-22.1887812150388
0.09498288,17.27383,-20.9224088859394
0.118056,16.66827,-22.0342579901778
0.1818949,17.55589,-22.1741568496526
0.03494354,14.99583,-20.9350290022948
0.1831185,17.4161,-22.3301345656388
0.08698336,17.49451,-20.4986109785768
0.06510175,16.97887,-20.3513168006107
0.1074672,17.51139,-20.971571982063
0.03397743,15.3428,-20.5256018659203
0.09436746,17.51995,-20.6612453453651
0.4568262,18.93631,-23.1019715024291
0.414481,19.21315,-22.5729746658884
0.2362831,18.12552,-22.2425201252468
0.0648981,17.01275,-20.3103203487502
0.1882862,17.31454,-22.4989799062164
0.4564142,19.16479,-22.8711373593583
0.2826114,17.56113,-23.2514653962975
0.05593275,16.92724,-20.0588842884228
0.4382382,19.5472,-22.3831723547697
0.01884725,16.60737,-17.95630529959
0.05187848,16.08835,-20.7279337650534
0.1399279,17.19201,-21.9109143583078
0.08776,17.05095,-20.9626467288178
0.0291895,17.11032,-18.4204067333509
0.1152097,16.65802,-21.9873639217657
0.08794599,16.63209,-21.3863947051105
0.05055746,15.36453,-21.3936302603517
0.2219515,17.82006,-22.3941653218729
0.1141523,18.0558,-20.5680153961261
0.04147156,17.7968,-18.5165877941098
0.2549309,17.74994,-22.8059007501931
0.1073238,17.06571,-21.4141400289836
0.08751033,17.06585,-20.9411909578953
0.09612526,17.68942,-20.534486451425
0.0968226,17.18554,-21.0551061532236
0.1909861,17.56772,-22.2802793134992
0.075511,16.10616,-21.5622822738916
0.1383015,17.60456,-21.4706746658987
0.08724763,16.83059,-21.1695167586959
0.09076775,17.62847,-20.4628519913218
0.09091448,17.48093,-20.6141257735584
0.02532969,16.71343,-18.5029420040131
0.03899339,14.90922,-21.2663521018633
0.1087942,17.02879,-21.4827788027584
0.1349766,17.48766,-21.530028979446
0.03984923,15.19558,-21.0285236848649
0.03882479,17.47169,-18.6941971996629
0.1335724,17.34897,-21.6440100776998
0.08697817,16.49716,-21.4958260550407
0.1327774,17.52284,-21.4560404312816
0.302805,17.80698,-23.1787729534355
0.02609262,17.40131,-17.8807579304605
0.1924008,16.8465,-23.0193827198549
0.02604637,16.68433,-18.5938128681176
0.08019475,16.48695,-21.3193677173426
0.02637024,17.46063,-17.8448804800511
0.03935936,17.32154,-18.874909868491
0.1477399,17.46676,-21.7650926203286
0.03871459,17.30902,-18.8505181556642
0.3041549,18.291,-22.7059509062253
0.4295537,18.81301,-23.0654869967608
0.4607233,19.43038,-22.6300123904304
0.4346247,19.20919,-22.6997099145622
0.325918,18.27848,-22.8929334285037
0.4871951,19.93995,-22.2661886043258
0.218394,18.31243,-21.8622039627101
0.08571993,16.84722,-21.1122116211732
0.1145226,17.23926,-21.3921303920152
0.1151034,17.26964,-21.3735809361636
0.1079031,16.12892,-22.3634768525844
0.08830596,16.00943,-22.0184618541372
0.06354916,16.7795,-20.4958499025119
0.08880808,17.1237,-20.9172671134954
0.3879586,18.85485,-22.7609575206775
0.107443,17.30219,-21.1802454258295
0.08541083,17.44981,-20.5013069644708
0.1958403,17.67941,-22.2294559908813
0.2002385,17.53356,-22.4292715871295
0.05590439,16.55033,-20.4346415524649
0.08578822,17.70057,-20.2606950258373
0.1193563,17.51666,-21.2115391017876
0.06510382,15.55383,-21.776436047762
0.1843514,17.41915,-22.3432928105366
0.1596897,17.50132,-21.9159639388425
0.1504898,17.59096,-21.6847659449108
0.150777,17.14978,-22.1304851805199
0.1612843,17.32059,-22.1204588981215
0.09673389,16.9542,-21.2843234288306
0.1139037,17.09474,-21.5239854978605
0.09432663,16.58598,-21.594221440062
0.1244308,17.2621,-21.5638518088004
0.09500289,17.35225,-20.8444774662593
0.1139529,17.41384,-21.2058880275895
0.1339178,17.27345,-21.725631228613
0.02335118,17.54903,-17.4874566930658
0.1236402,17.58756,-21.2234076745276
0.1141676,17.14943,-21.4747047346182
0.226657,17.99393,-22.2717825416359
0.1105957,17.26434,-21.2855325834323
0.09598241,17.10946,-21.1110048223247
0.1330486,16.772,-22.2117064364908
0.07470067,17.70319,-19.9405728797873
0.3856396,18.79687,-22.8035487794652
0.08692535,17.20247,-20.7891198890935
0.1375531,17.66239,-21.4000088645768
0.1117112,17.31392,-21.2593838188132
0.1371191,17.42998,-21.6249428953636
0.1374049,16.20504,-22.8548055570403
0.03641907,16.53223,-19.4908438479391
0.1383506,16.92942,-22.1466533171943
0.1329735,17.2999,-21.68246891499
0.1384492,17.57828,-21.4994885775819
0.1375161,17.71971,-21.3420464604527
0.1300396,17.01198,-21.9177558979506
0.03917867,17.56641,-18.6197579685997
0.0190457,17.34423,-17.2425191809315
0.1155827,17.16415,-21.4887965575986
