z,mag_r,absmag_r
0.03384244,15.61472,-20.2448176069854
0.04548399,15.33969,-21.1807104735333
0.04546947,15.33969,-21.1799937428702
0.04545274,15.33969,-21.1791678852613
0.03528344,16.93712,-19.0153175950498
0.04032281,15.33019,-20.9203343136801
0.03897807,16.68097,-19.4937279029689
0.02250151,13.95969,-20.9948958332622
0.02313283,15.60993,-19.4057881415683
0.04755828,16.96524,-19.6553308283439
0.04760759,16.96524,-19.6576599220098
0.04846285,16.55849,-20.1044421957854
0.04681322,15.55096,-21.0341213058576
0.04684436,15.55096,-21.0356152604819
0.03095995,15.99751,-19.6639904019316
0.01277295,13.25224,-20.4564545358704
0.04043624,15.88692,-20.3698906407841
0.0404517,15.88692,-20.3707455394406
0.04062444,17.16926,-19.0979382394245
0.04061591,17.16926,-19.0974683767726
0.03388264,15.63003,-20.2321518572683
0.03386881,15.63003,-20.2312428354957
0.03347379,15.30726,-20.5278835025197
0.04779874,15.97032,-20.6615839116809
0.04782956,15.97032,-20.6630331507274
0.04782268,15.97032,-20.6627097163885
0.02549985,13.98392,-21.2472719349425
0.0229938,15.50521,-19.4971846145893
0.04150943,16.33432,-19.9811133642836
0.04419503,15.72355,-20.7323474791336
0.04366594,17.40102,-19.0278728833256
0.02283781,15.2437,-19.7436604967857
0.04852929,16.63919,-20.0268257280216
0.04851788,16.63919,-20.0262969933294
0.04678359,16.66642,-19.9172472064742
0.04795738,17.30478,-19.3345764943451
0.04100105,15.12476,-21.1630904850972
0.03328805,15.63169,-20.1910731436631
0.03336366,15.63169,-20.1961236932329
0.03096369,16.11487,-19.5469052849391
0.02322227,15.07857,-19.9456764333904
0.02308306,13.28948,-21.7214803058911
0.02308712,14.53604,-20.4753136737473
0.02137726,15.63227,-19.2091515872777
0.0442002,15.56135,-20.8948105918058
0.02358647,14.71354,-20.3451051289312
0.04601857,17.18903,-19.3576065322993
0.04599825,17.18903,-19.3566143882841
0.02226286,15.79424,-19.1367941532012
0.02230952,15.79424,-19.1414174620484
0.04716071,16.37555,-20.2261532526158
0.04721176,16.37555,-20.2285841587084
0.02411415,15.06854,-20.0390290570348
0.0240524,15.06854,-20.0333590827774
0.04795333,15.18787,-21.4513007875763
0.04802909,16.53714,-20.1055771300616
0.02407566,16.06882,-19.0352092443526
0.04485524,16.99651,-19.4926537725563
0.02290753,14.91862,-20.075470398662
0.02291869,14.91862,-20.0765470219794
0.04614909,16.76545,-19.7875423632289
0.04617695,16.76545,-19.7888978968697
0.04673638,17.3612,-19.220190849303
0.0477382,17.17632,-19.4527344909558
0.04775124,17.17632,-19.4533482240143
0.04785923,17.57278,-19.0619728771837
0.0444661,17.25169,-19.217921837246
0.04196968,14.92055,-21.41957075169
0.01814389,12.75045,-21.7294661878495
0.04803713,15.21762,-21.4254747470446
0.0479942,15.21762,-21.4234641047692
0.04576474,15.53849,-20.9957240545078
0.04807313,17.17749,-19.4672837786731
0.03824842,14.78623,-21.3462414709157
0.02880348,15.26507,-20.2361120271144
0.04655705,14.50497,-22.0677896172572
0.03961598,16.86362,-19.3473562420221
0.03962689,16.86362,-19.34797194322
0.04096387,16.7915,-19.4943138407925
0.04097719,16.7915,-19.4950416679894
0.02710935,14.99593,-20.3708313800676
0.02708067,14.99593,-20.3684854416853
0.04301266,17.0396,-19.3555022790769
0.04732067,16.33661,-20.2727011909179
0.04731026,16.33661,-20.2722064578494
0.02454603,13.08041,-22.0664146832441
0.02477735,15.81079,-19.3567912920824
0.04013307,16.1547,-20.0852816300252
0.04032306,17.12901,-19.1215331790696
0.02444746,14.50613,-20.6318002534312
0.02435665,15.83777,-19.2919244260234
0.0400748,16.97193,-19.2647979935137
0.04018398,15.99768,-20.2451384855896
0.02558509,14.16314,-21.0754364142295
0.04017433,16.15798,-20.0842937207782
0.04026347,17.01106,-19.2361720576958
0.04103979,16.11316,-20.1767965734759
0.04093622,16.92586,-19.3584473757721
0.04986571,16.40987,-20.3172767423072
0.04791538,16.72919,-19.9082006111198
0.04784248,16.72919,-19.9047776516276
0.04814501,16.92794,-19.7201933905809
0.04823104,16.92794,-19.7242077048806
0.02608845,14.47727,-20.8044493379489
0.02613202,14.47727,-20.8081449935301
0.04642929,16.70833,-19.8582603055642
0.04632263,16.70833,-19.8530946708085
0.04733038,15.00247,-21.6073075789067
0.04731878,15.00247,-21.6067570345252
0.046405,14.53311,-22.032302461543
0.04639931,14.53311,-22.032027479709
0.04631858,16.34609,-20.2151381706174
0.04628657,16.34609,-20.2135856671565
0.03643343,15.9957,-20.0282547953111
0.03648656,15.9957,-20.0315056643395
0.03565402,16.81073,-19.1649989769201
0.03565827,16.81073,-19.1652647706936
0.04706498,16.30404,-20.2931015340099
0.04704268,16.30404,-20.2920362927012
0.04008595,14.27478,-21.9625713233216
0.02104147,15.68899,-19.1174859274597
0.03960438,14.34859,-21.8617361468491
0.04023993,16.71669,-19.529240150562
0.03944389,14.79429,-21.4069541966156
0.04024837,15.21039,-21.0360018628024
0.04050918,16.85826,-19.4025849831366
0.04347033,17.12644,-19.2923862263575
0.04821479,17.4673,-19.1840881658511
0.0478534,16.02305,-20.611427560766
0.04847878,16.1815,-20.4821767698659
0.04837527,15.192,-21.4668609894672
0.04833366,15.192,-21.4649256666942
0.04824659,15.85697,-20.7959061434816
0.02400916,15.7524,-19.3455166921217
0.04810444,15.88424,-20.7619986862089
0.0468502,17.05261,-19.5342514368061
0.04684968,17.05261,-19.53422642638
0.0226515,15.45964,-19.5096190856322
0.02267708,15.45964,-19.5121131190499
0.04802551,15.30596,-21.336586858652
0.04800756,15.30596,-21.3357464019075
0.04884269,16.98034,-19.7001515147397
0.04884202,16.98034,-19.7001209725162
0.04814943,15.85961,-20.7887333597498
0.04816229,15.85961,-20.7893336694941
0.04787951,15.22372,-21.4119852440413
0.04787529,15.22372,-21.4117870463406
0.04654016,16.61755,-19.954397892735
0.04660146,16.61755,-19.9573545799661
0.04721273,16.10223,-20.5019517677101
0.04721855,16.10223,-20.5022285415438
0.04065641,15.91256,-20.3563978049258
0.02271997,15.86947,-19.1064588759224
0.02265377,15.55345,-19.4160363364789
0.01807604,13.58107,-20.8905914913232
0.01868817,13.50156,-21.0434445952924
0.01872899,13.50156,-21.0482509277121
0.04728138,15.75704,-20.8504088275679
0.04723661,15.75704,-20.8482798635813
0.04783935,15.20522,-21.428597214634
0.04769054,15.20522,-21.4215934565371
0.04783129,14.56828,-22.065159646176
0.04780165,14.56828,-22.0637658217636
0.04783902,14.56828,-22.0655227648486
0.04821821,16.15653,-20.4950197756097
0.04815651,16.15653,-20.4921404250702
0.04818108,16.15653,-20.4932871690381
0.04804159,16.73407,-19.9092304931926
0.03963303,15.7618,-20.4501432651918
0.03961673,15.7618,-20.44922368014
0.03989328,16.66715,-19.5594304930226
0.04777937,16.40548,-20.2255140841674
0.04776745,16.40548,-20.2249529475342
0.04753472,17.5489,-19.0705548967077
0.04754238,17.5489,-19.0709170384217
0.04991531,17.25486,-19.4745253468388
0.0401581,15.63421,-20.6071590983893
0.04872853,15.90558,-20.7696508253097
0.04840347,16.92403,-19.7361474648564
0.02885398,15.95812,-19.5469426411332
0.0288659,15.95812,-19.5478592275717
0.02134629,13.63007,-21.2081464314703
0.02133708,13.63007,-21.2071937255966
0.02175559,14.87308,-20.0070628498252
0.03486705,14.21598,-21.709994589589
0.03519248,16.06945,-19.8772322567478
0.03951054,15.95054,-20.254479360785
0.02553847,15.1082,-20.1263398987001
0.04858522,17.20706,-19.4615435486525
0.04733143,15.97152,-20.6383043695676
0.04738678,15.97152,-20.6409312216313
0.04780715,15.61819,-21.0141167184693
0.04784244,15.61819,-21.0157756119973
0.04716936,15.26948,-21.332636855893
0.04716412,15.26948,-21.33238713661
0.04699,17.27719,-19.3163669174617
0.04697684,17.27719,-19.3157374985706
0.04109016,15.87811,-20.4145996313534
0.04681603,16.91436,-19.6708567764708
0.04127609,17.04024,-19.2625678033428
0.04123332,17.04024,-19.2602473585434
0.03112363,16.50162,-19.171598515233
0.01281893,13.73834,-19.9782417104938
0.04873518,15.61162,-21.063922163492
0.04825342,14.58902,-22.0641689055233
0.04825403,14.58902,-22.0641973777057
0.02487851,14.541,-20.6355913809292
0.03937292,15.23191,-20.9653113592375
0.03714728,16.49812,-19.56912985639
0.03726012,16.49812,-19.5758993787898
0.04013677,16.07701,-20.1631744940245
0.03890612,16.89095,-19.2796175381082
0.03890887,16.89095,-19.2797752275057
0.03931824,15.96095,-20.2331666325306
0.03932881,15.96095,-20.2337673898154
0.04006717,17.07497,-19.1613376277399
0.04005105,17.07497,-19.160437307296
0.04033846,14.48641,-21.764989485534
0.02532525,15.66323,-19.5527539129245
0.02535571,15.97379,-19.24484696591
0.02536365,15.97379,-19.2455397023061
0.04074237,15.56468,-20.7090041523858
0.04832833,16.64752,-20.009165567193
0.029541,16.11076,-19.4465320344271
0.04012571,16.42873,-19.8108368728061
0.04001609,16.26464,-19.9688083893255
0.04967591,16.52891,-20.1896471757682
0.02562819,15.9541,-19.2881999410452
0.04013976,15.60597,-20.6343809490238
0.04011256,15.60597,-20.632864373998
0.0398448,15.44603,-20.7778326184779
0.02929192,15.87065,-19.6678473354808
0.02928168,15.87065,-19.6670715950682
0.01801363,13.67822,-20.7858279860345
0.01805773,13.67822,-20.7912117984942
0.01810867,13.67822,-20.7974141856949
0.01820049,13.67822,-20.8085505061973
0.01806758,13.67822,-20.7924128451994
0.04763734,15.35477,-21.2695305226611
0.04765574,15.35477,-21.2703983878594
0.04735121,15.01321,-21.5975487996186
0.04735294,15.01321,-21.5976306629557
0.04043046,17.0084,-19.2480924836993
0.02123231,15.52235,-19.3040572510969
0.03513367,15.29532,-20.6476371423523
0.02094281,14.94549,-19.8506217668677
0.04027047,16.6468,-19.6008225064368
0.03835765,16.23609,-19.9027580106682
0.02951393,16.07634,-19.4789189562898
0.02279582,15.35937,-19.6239220657136
0.04743054,17.10231,-19.5122118909974
0.04741164,17.10231,-19.5113163713335
0.04125679,17.16265,-19.1391172576316
0.02937867,16.40343,-19.1416322323622
0.02938747,16.40343,-19.1422969895386
0.0422501,14.70385,-21.651181590755
0.0423163,16.66643,-19.6921132460505
0.02485563,14.72845,-20.4461091963512
0.04209985,16.65982,-19.6872367031915
0.02531278,14.78897,-20.42591862837
0.03995889,16.15211,-20.0781450667552
0.049089,16.65868,-20.0331316472381
0.04394472,16.89857,-19.5445909526463
0.04394962,16.89857,-19.5448409018172
0.02502942,15.1194,-20.0705720026984
0.02453966,14.90012,-20.2461342079021
0.02449388,14.90012,-20.2420035481919
0.04972108,16.19071,-20.5298908455338
0.03966612,16.06188,-20.1519327747198
0.04020492,14.54318,-21.7007983639119
0.0494328,17.46702,-19.2404930826626
0.04912869,14.66915,-22.0244797300851
0.02967208,15.5894,-19.9777280885653
0.02912002,15.41479,-20.1106455498221
0.02914852,15.41479,-20.1128171226447
0.02680699,16.22989,-19.1120172917938
0.02687238,16.22989,-19.117415400011
0.04673617,17.07631,-19.5050797585632
0.04672775,17.07631,-19.5046746732038
0.04773903,15.96692,-20.6621756948862
0.04775879,15.96692,-20.663105774864
0.02065824,14.55951,-20.2064115319846
0.02066377,14.55951,-20.2070021707536
0.03859494,15.81898,-20.3336384250544
0.03859914,15.81898,-20.3338818783348
0.04060059,15.28124,-20.9846439966729
0.03664962,15.75653,-20.2806286740004
0.04987235,17.70806,-19.0193837745432
0.02104107,13.68387,-21.1225670702153
0.033012,16.78183,-19.0223982946122
0.0329398,16.78183,-19.0175256913964
0.02264536,15.20038,-19.7682857563207
0.0433136,16.09665,-20.3140792413864
0.04750386,17.05482,-19.5631806769345
0.02280918,14.87148,-20.1131110732117
0.02273661,15.59951,-19.3780347193074
0.02301519,13.09706,-21.9073903073883
0.04988043,16.77813,-19.9496820249242
0.04769859,17.19179,-19.4353981116068
0.04771876,17.19179,-19.4363484349013
0.04841294,16.73037,-19.9302422614188
0.04831485,16.50896,-20.1470995457477
0.04762629,14.34433,-22.2794508652141
0.04754457,15.93046,-20.6894652166108
0.0469664,16.52574,-20.0666818736462
0.04698657,16.52574,-20.067646538647
0.03907105,16.08943,-20.0905862324426
0.03947056,13.35997,-22.8427934636502
0.03854868,14.96466,-21.1852806446808
0.02855547,15.75737,-19.7246279168377
0.0285547,15.75737,-19.7245680051616
0.0459212,15.2959,-21.2459747045781
0.04591478,15.2959,-21.2456612102349
0.04953341,17.08172,-19.6303725260178
0.04945493,17.08172,-19.6268041385468
0.02600551,14.57982,-20.6948479682795
0.0263642,14.55685,-20.7481499910401
0.04919723,16.65314,-20.0436242343328
0.04921554,14.96688,-21.7307209799482
0.04960647,17.45862,-19.2567901456278
0.0291669,15.74912,-19.7798873126151
0.01953857,12.82838,-21.8146751487767
0.0199593,13.37983,-21.3101869937279
0.01998717,13.37983,-21.3132631614707
0.04748039,17.46479,-19.1520910845192
0.04755105,17.46479,-19.1554332909569
0.01966596,15.64764,-19.0097421357251
0.02045906,14.124,-20.6205597804345
0.02078847,14.81131,-19.968482300941
0.04817573,17.00375,-19.6458180193722
0.02166561,14.84388,-20.0271161683811
0.04169106,17.03447,-19.2907310185314
0.04197877,15.66162,-20.6789872451915
0.0239896,16.04749,-19.0486183574967
0.03120707,15.24423,-20.4349434201972
0.01695743,13.89295,-20.4381303170399
0.01694742,13.89295,-20.436831361811
0.0256621,14.97744,-20.2677885049442
0.04634102,15.0753,-21.4870172721512
0.04665362,17.39143,-19.185985805439
0.04659154,17.39143,-19.1829942474061
0.04631159,16.78658,-19.774308558986
0.04072757,14.75194,-21.5209286701581
0.01872314,13.53922,-21.0099032930447
0.018674,13.53922,-21.0041147002843
0.04818288,16.49829,-20.1516183118369
0.04819495,16.49829,-20.1521815433648
0.03771402,15.06335,-21.0377034640281
0.0378574,16.14185,-19.9676756050681
0.04563515,15.12742,-21.40042347444
0.04569846,15.12742,-21.4035353925836
0.02303798,15.69895,-19.3076890307973
0.02982276,16.39467,-19.1837058257188
0.03967798,16.5909,-19.6235769142027
0.03036951,15.85222,-19.76649737081
0.03944224,16.4719,-19.7292576854047
0.03945629,16.4719,-19.7300537480857
0.03932527,15.20803,-20.9864869181988
0.03930977,15.20803,-20.9856058741066
0.03955185,14.52007,-21.6872928944743
0.03938237,14.52007,-21.6776928457092
0.0488944,17.66694,-19.0159305912168
0.04892059,17.66694,-19.0171351115195
0.03620356,15.13888,-20.8709524104519
0.03624894,15.13888,-20.873746630167
0.03929836,16.79138,-19.4016019970158
0.03929568,16.79138,-19.401449855019
0.04781106,17.5089,-19.1235880879921
0.04784189,17.5089,-19.1250373157114
0.02004178,14.45087,-20.2482429377167
0.0212666,15.70458,-19.125379972331
0.04912516,16.93482,-19.7586445119936
0.03711182,15.52679,-20.5383336546709
0.04697145,15.67377,-20.9188987857874
0.02386893,14.75261,-20.3323488181129
0.02657746,14.97078,-20.3520657675758
0.02318845,14.32375,-20.6972727721669
0.02572415,15.85824,-19.3923413455371
0.04581083,17.41141,-19.1250638920334
0.04572232,17.19347,-19.3386637642712
0.04572722,17.19347,-19.3389041005559
0.04644517,16.99898,-19.5683772886526
0.04670472,17.39955,-19.1803250345299
0.04423311,15.55241,-20.9054183878734
0.02890294,16.19912,-19.3097062198334
0.02892446,16.19912,-19.3113572163241
0.04719317,14.98086,-21.6223887251149
0.04719996,14.98086,-21.6227120795227
0.04789536,16.05917,-20.5772727544427
0.04774921,16.05917,-20.5704019933904
0.04744374,16.4384,-20.1767456009944
0.0473946,16.4384,-20.1744163109397
0.04008312,16.07428,-20.1629178712296
0.04006456,16.07428,-20.1618821139809
0.0393327,14.67331,-21.5216326001503
0.03934706,14.67331,-21.522448385254
0.03891782,15.68637,-20.4848657933449
0.03891931,15.68637,-20.4849515680261
0.04720761,14.87131,-21.7326266522835
0.04726082,14.87131,-21.7351586736029
0.04073234,16.79641,-19.4767215281665
0.04076417,16.79641,-19.4784694346221
0.03931212,15.00832,-21.1854482617698
0.03928912,15.00832,-21.1841403384632
0.04877477,16.46548,-20.2118831418636
0.0487848,16.46548,-20.2123459670193
0.04758086,14.68476,-21.9368716175307
0.04755425,14.68476,-21.9356140238467
0.04751994,14.68476,-21.9339919120997
0.04844511,17.11643,-19.5456776772683
0.04845493,17.11643,-19.5461331749186
0.0471549,17.02873,-19.5726973363714
0.04720236,17.02873,-19.5749579242449
0.04722118,17.02873,-19.5758535652121
0.03149121,15.62014,-20.0791845123721
0.03148072,15.62014,-20.0784440757338
0.04699759,16.6472,-19.9467155493421
0.04699263,16.6472,-19.946478483201
0.0349818,15.41302,-20.520276150201
0.02115823,15.60338,-19.2153103070749
0.02985756,15.09051,-20.4904484762755
0.04380984,15.76027,-20.6760010524824
0.04746333,16.27168,-20.3444002359719
0.04739361,16.27168,-20.3410963857375
0.04738936,16.27168,-20.3408948072454
0.04757201,17.35662,-19.2646011462686
0.04760699,17.35662,-19.2662532005763
0.04696007,16.24463,-20.3474938200654
0.04699487,16.24463,-20.3491579848166
0.04749439,15.88942,-20.7281244938367
0.04746657,15.88942,-20.7268075302231
0.04734021,14.90412,-21.7061231368715
0.04741766,14.90412,-21.7097970130292
0.04727801,16.95313,-19.6541559710798
0.04729134,16.95313,-19.6547896500344
0.04731216,16.95313,-19.6557790400056
0.04727161,15.71544,-20.8915430093367
0.04718536,15.71544,-20.8874387590329
0.04717818,15.71544,-20.8870966763986
0.04774955,15.53198,-21.0976104200572
0.04778102,15.53198,-21.0990916018704
0.04779519,15.53198,-21.0997580708471
0.04679985,17.24111,-19.3433378918244
0.04681119,17.24111,-19.3438823687364
0.04699844,17.37177,-19.222182842813
0.046984,17.37177,-19.2214926061328
0.04985589,16.43106,-20.2956390931953
0.04990122,16.43106,-20.2976851409763
0.04982744,16.43106,-20.294353950669
0.02864552,15.43577,-20.0532039600209
0.02867523,15.43577,-20.0555039882869
0.02867773,15.43577,-20.0556975334052
0.02789853,15.87228,-19.5580895305827
0.02792072,15.87228,-19.5598524208871
0.02793836,15.87228,-19.5612527855498
0.02811426,15.34743,-20.1000197832821
0.02806723,15.34743,-20.0963062834205
0.02801165,15.34743,-20.0919109511118
0.0473851,16.9018,-19.7105716267808
0.04741679,16.9018,-19.7120740766512
0.04697995,16.21643,-20.3766406924326
0.04698102,16.21643,-20.3766920039617
0.04709229,16.21643,-20.3820076393434
0.02825006,16.29274,-19.1654004738425
0.0282766,16.29274,-19.1674835049869
0.02826601,16.29274,-19.1666524226629
0.02871908,14.50379,-20.9908762231717
0.02868519,14.50379,-20.9882562200349
0.01959906,14.18337,-20.466503779391
0.01961878,14.18337,-20.4687206566463
0.02770595,16.18439,-19.2306166635297
0.02768152,16.18439,-19.2286609088292
0.02761218,16.18439,-19.2231001082438
0.04210712,16.16859,-20.1788477838317
0.04211302,16.16859,-20.1791614099872
0.04773282,16.71154,-19.9172600627117
0.04762926,16.71154,-19.9123777440761
0.04768162,16.71154,-19.9148473214187
0.0467693,15.33864,-21.244332839269
0.04725995,17.00743,-19.5989991098487
0.0466087,15.19231,-21.382942244521
0.04715209,14.02048,-22.580807636806
0.04676311,17.07771,-19.5049725097397
0.04677346,17.07771,-19.5054692695865
0.04785415,16.93716,-19.6973542874732
0.04781647,16.93716,-19.6955835203192
0.04795963,14.63462,-22.0048386336597
0.04796037,14.63462,-22.0048732123937
0.04810129,17.4304,-19.2156956100994
0.04811247,17.4304,-19.2162181557742
0.04841816,15.96202,-20.698835650598
0.04843978,15.96202,-20.6998395855556
0.04580599,16.00447,-20.5317656378526
